iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,70,58,0.033518239855766296,22.674645317925346,0.005358844064176083,0.07320412248373032,22.7092888084729,0.6264430284500122,0.3735569715499878,0.6621783971786499,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.04701181873679161,0.11232084929943084
2,42,86,0.04701181873679161,17.981889512803818,0.003945975098758936,0.06281699985265732,24.03845617723393,0.6313974261283875,0.36860257387161255,0.6523236036300659,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.04184534028172493,0.10719678699970245
3,41,87,0.04184534028172493,15.89508056640625,0.004005812108516693,0.06329148262739182,23.973094815920053,0.6295700073242188,0.37042999267578125,0.651826024055481,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.043860241770744324,0.10917419195175171
4,31,97,0.043860241770744324,16.280025906032986,0.004284892696887255,0.06545909494161606,23.68059927353249,0.6257300972938538,0.37426990270614624,0.6541702747344971,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.04618870094418526,0.11180494129657746
5,38,90,0.04618870094418526,14.358690049913195,0.004230497870594263,0.06504227966070175,23.7360855426566,0.6258850693702698,0.3741149306297302,0.6524025201797485,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.04754290729761124,0.11285731196403505
6,30,98,0.04754290729761124,10.478040907118055,0.0040335990488529205,0.06351061910390854,23.943071409196797,0.6291334629058838,0.3708665370941162,0.6477239727973938,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.04545333608984947,0.11053597629070283
7,29,99,0.04545333608984947,14.455752902560764,0.003246670588850975,0.05697956308722496,24.88561741068185,0.6350667476654053,0.3649332523345947,0.6495677828788757,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.039244409650564194,0.1043821781873703
8,43,85,0.039244409650564194,15.779961480034721,0.004188238643109798,0.06471659988164902,23.77968576033789,0.6277222037315369,0.37227779626846313,0.6510643362998962,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.048052869737148285,0.11289785504341127
9,26,102,0.048052869737148285,15.96739027235243,0.003897117218002677,0.06242689490318298,24.0925646257405,0.6301239728927612,0.36987602710723877,0.64652019739151,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.04549606144428253,0.11037205457687378
10,32,96,0.04549606144428253,15.39705064561632,0.003978764172643423,0.06307744234800339,24.002518789494303,0.6271659731864929,0.3728340268135071,0.651039183139801,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.04656274616718292,0.11181700229644775
11,27,101,0.04656274616718292,13.631439208984375,0.0035201716236770153,0.05933103337883949,24.534360846095915,0.6317954063415527,0.36820459365844727,0.6475099325180054,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.04209228977560997,0.10731475055217743
12,34,94,0.04209228977560997,15.453338623046875,0.003548544365912676,0.05956966057419777,24.499497967927162,0.6318899989128113,0.3681100010871887,0.6516664028167725,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.04253391548991203,0.10764913260936737
13,35,93,0.04253391548991203,13.929918077256945,0.003692635567858815,0.06076705828309059,24.326634805185243,0.6312483549118042,0.3687516450881958,0.6515157222747803,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.04254911467432976,0.10778962075710297
14,33,71,0.04254911467432976,17.349751790364582,0.004589972086250782,0.06774933636188507,23.38189972016783,0.6248649954795837,0.37513500452041626,0.6549922823905945,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.049797218292951584,0.11486477553844454
