iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,54,74,0.0429617241024971,25.192854139539932,0.006154457572847605,0.07845035195350647,22.10810174385745,0.6899933815002441,0.31000661849975586,0.4716005027294159,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.04093637689948082,0.09475042521953583
2,63,65,0.04093637689948082,10.031297471788195,0.005523189436644316,0.07431816309690475,22.578101075182765,0.6956124901771545,0.30438750982284546,0.4576631784439087,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.038300830870866776,0.09151816666126251
3,65,63,0.038300830870866776,17.70206027560764,0.005703913047909737,0.07552425563335419,22.438271498408746,0.6973280906677246,0.3026719093322754,0.45785069465637207,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.039223093539476395,0.0919128566980362
4,51,77,0.039223093539476395,9.04117160373264,0.005358739290386438,0.07320340722799301,22.709372637168094,0.7013311386108398,0.29866886138916016,0.45223289728164673,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.037092141807079315,0.0894074857234955
5,50,78,0.037092141807079315,13.31058078342014,0.005158746615052223,0.07182441651821136,22.874558053127544,0.7022503018379211,0.29774969816207886,0.45327070355415344,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.036687418818473816,0.08889987468719483
6,56,72,0.036687418818473816,11.73739963107639,0.004993245471268892,0.07066290080547333,23.01617107077956,0.7000626921653748,0.29993730783462524,0.4512690603733063,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.03630231320858002,0.08902931213378906
7,58,70,0.03630231320858002,10.85264417860243,0.004927601665258408,0.07019687443971634,23.073644599737534,0.7011468410491943,0.29885315895080566,0.4458134174346924,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.03609984368085861,0.08865050673484803
8,56,72,0.03609984368085861,8.92427232530382,0.005059811752289534,0.0711323544383049,22.958656408390013,0.7005619406700134,0.2994380593299866,0.44724029302597046,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.03697938099503517,0.08947111666202545
9,56,72,0.03697938099503517,9.871927897135416,0.0047929417341947556,0.0692310780286789,23.193977483528343,0.702880859375,0.297119140625,0.4414905607700348,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.03587429225444794,0.08812326192855835
10,56,72,0.03587429225444794,9.3109130859375,0.0048562814481556416,0.06968702375888824,23.1369610397395,0.7030853629112244,0.29691463708877563,0.4429643154144287,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.03617596998810768,0.08832370340824128
11,57,71,0.03617596998810768,12.745157877604166,0.005074731539934874,0.07123714685440063,22.945869375967124,0.7028124928474426,0.2971875071525574,0.4425736367702484,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.036285653710365295,0.08846602439880372
12,47,81,0.036285653710365295,8.061726888020834,0.005122941453009844,0.07157472521066666,22.904806569520964,0.701198399066925,0.29880160093307495,0.4439675211906433,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.03779558837413788,0.0899967908859253
13,52,76,0.03779558837413788,17.104932996961807,0.005653457250446081,0.07518947869539261,22.4768593998076,0.6979771256446838,0.30202287435531616,0.4415322244167328,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.039725735783576965,0.09218516349792481
14,39,65,0.039725735783576965,10.37199232313368,0.005759624298661947,0.07589218765497208,22.396058178813604,0.7006132006645203,0.29938679933547974,0.4438043534755707,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.039536722004413605,0.09150673747062683
