image,n_init,n_gaussians_final,n_iterations,total_time,oracle_clamp,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim01.png,256,2024,14,483.6552629470825,False,18.862865424384115,0.27815067768096924,0.014843487180769444,0.12183385342359543,18.284640212916017,0.2748939096927643,0.7251060903072357,0.9094508290290833,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.0962560772895813,0.2220260798931122
kodim02.png,256,2024,14,513.9874439239502,False,24.756350793758468,0.6293101906776428,0.004589972086250782,0.06774933636188507,23.38189972016783,0.6248649954795837,0.37513500452041626,0.6549922823905945,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.049797218292951584,0.11486477553844454
kodim03.png,256,2024,14,445.5487051010132,False,23.82557273191665,0.7022293210029602,0.0030355951748788357,0.05509623512625694,25.177562386878307,0.7103371620178223,0.28966283798217773,0.5390076637268066,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.03497406095266342,0.08591181635856629
kodim04.png,256,2024,14,477.24649691581726,False,22.864642867765994,0.5923970937728882,0.00386576890014112,0.06217530742287636,24.127641687342944,0.6138577461242676,0.3861422538757324,0.6485515236854553,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.043220266699790955,0.11180466413497925
kodim05.png,256,2024,14,497.81800389289856,False,15.890101686024316,0.23614974319934845,0.02799210697412491,0.16730841994285583,15.52964372765924,0.23793107271194458,0.7620689272880554,0.8852133750915527,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.13085895776748657,0.25710095167160035
kodim06.png,256,2024,14,466.70379185676575,False,20.945299796969536,0.43870580196380615,0.007622482255101204,0.08730682730674744,21.17903693867856,0.4496886730194092,0.5503113269805908,0.7490177154541016,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.05844217538833618,0.1568160057067871
kodim07.png,256,2024,14,445.2183828353882,False,19.802473049187746,0.5469036102294922,0.008220802992582321,0.09066864103078842,20.85085931720618,0.55171799659729,0.44828200340270996,0.7067573070526123,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.06212039664387703,0.13935271799564364
kodim08.png,256,2024,14,542.2711238861084,False,14.414112119744576,0.24372828006744385,0.03374199569225311,0.18368995189666748,14.71829240900349,0.2590268850326538,0.7409731149673462,0.955799400806427,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.13921409845352173,0.25956590175628663
kodim09.png,256,2024,14,464.1823651790619,False,21.319808320211976,0.6475035548210144,0.004864877555519342,0.06974867731332779,23.129279713507657,0.6644346117973328,0.33556538820266724,0.5830946564674377,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.042580269277095795,0.1011772930622101
kodim10.png,256,2024,14,463.80284094810486,False,22.371331415519982,0.6238900423049927,0.005253050941973925,0.07247793674468994,22.795885313425593,0.6324096322059631,0.36759036779403687,0.6707280874252319,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.04641704633831978,0.1106517106294632
