iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,64,64,0.05971835181117058,13.649071587456596,0.010157885029911995,0.10078633576631546,19.931967191739805,0.5433249473571777,0.45667505264282227,0.6974688768386841,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.06095707416534424,0.14010066986083985
2,50,78,0.06095707416534424,11.678822835286459,0.011392254382371902,0.1067345067858696,19.43390386081425,0.5446414351463318,0.4553585648536682,0.6965078115463257,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.06541259586811066,0.14340178966522216
3,34,94,0.06541259586811066,10.178460015190971,0.012016146443784237,0.1096181869506836,19.2023481142452,0.5421152114868164,0.4578847885131836,0.7019926905632019,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.06795872002840042,0.14594393372535708
4,36,92,0.06795872002840042,13.230811225043404,0.011430032551288605,0.10691133141517639,19.419524875483994,0.5417726039886475,0.45822739601135254,0.7016582489013672,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.06677654385566711,0.1450667142868042
5,56,72,0.06677654385566711,9.801822238498264,0.010433359071612358,0.10214381664991379,19.81575787713037,0.5434921383857727,0.4565078616142273,0.7037719488143921,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.06346839666366577,0.14207628965377808
6,54,74,0.06346839666366577,11.241065131293404,0.010923482477664948,0.10451546311378479,19.616389457015934,0.544076681137085,0.45592331886291504,0.702401876449585,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.0645228922367096,0.1428029775619507
7,47,81,0.0645228922367096,10.449473063151041,0.010564889758825302,0.10278564691543579,19.761350990605642,0.5431315302848816,0.4568684697151184,0.7030656933784485,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.06347319483757019,0.14215224981307983
8,49,79,0.06347319483757019,8.78261990017361,0.010858396999537945,0.10420363396406174,19.64234441544322,0.5436909794807434,0.4563090205192566,0.6983984112739563,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.06536142528057098,0.14355094432830812
9,47,81,0.06536142528057098,9.17087131076389,0.011904137209057808,0.10910607874393463,19.243020639331405,0.5433648228645325,0.45663517713546753,0.7024399638175964,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.06828029453754425,0.1459512710571289
10,39,89,0.06828029453754425,12.38979763454861,0.021556945517659187,0.14682283997535706,16.66412768664592,0.5390743613243103,0.4609256386756897,0.7075697183609009,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.09126388281583786,0.16519623398780825
11,20,108,0.09126388281583786,11.999342176649305,0.012799899093806744,0.1131366416811943,18.92793378365034,0.5416259169578552,0.4583740830421448,0.697712242603302,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.07194975018501282,0.14923461675643923
12,37,91,0.07194975018501282,9.661017523871529,0.010527359321713448,0.10260292142629623,19.776804707437282,0.5439965128898621,0.45600348711013794,0.6979240775108337,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.06480512022972107,0.14304479360580447
13,47,81,0.06480512022972107,9.33108859592014,0.012196322903037071,0.11043696105480194,19.137711499711955,0.5439011454582214,0.45609885454177856,0.6968981027603149,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.06841901689767838,0.1459549844264984
14,33,71,0.06841901689767838,11.847941080729166,0.010478087700903416,0.10236252844333649,19.797179479641972,0.5463913083076477,0.4536086916923523,0.6990168690681458,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.0640093982219696,0.14192925691604616
