iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,25,103,0.13394196331501007,10.883585611979166,0.024619435891509056,0.15690581500530243,16.08721848465252,0.20090268552303314,0.7990973144769669,1.045640468597412,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.11938171833753586,0.25532483756542207
2,33,95,0.11938171833753586,10.46108669704861,0.028074566274881363,0.16755466163158417,15.516870071572006,0.20243994891643524,0.7975600510835648,1.0526344776153564,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.12724292278289795,0.26130634844303136
3,26,102,0.12724292278289795,9.00514390733507,0.026464128866791725,0.16267798840999603,15.773422719400278,0.20702171325683594,0.7929782867431641,1.0571268796920776,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.12285273522138596,0.25687784552574155
4,25,103,0.12285273522138596,8.90960693359375,0.027657832950353622,0.16630643606185913,15.581818318077026,0.2082088142633438,0.7917911857366562,1.056504249572754,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.1271161139011383,0.2600511282682419
5,24,104,0.1271161139011383,8.252631293402779,0.026957033202052116,0.16418597102165222,15.693279128965376,0.20978301763534546,0.7902169823646545,1.0505017042160034,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.12443917244672775,0.2575947344303131
6,24,104,0.12443917244672775,8.773718939887154,0.02241358906030655,0.14971168339252472,16.494885714731065,0.21115891635417938,0.7888410836458206,1.0460927486419678,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.11316832154989243,0.24830287396907808
7,31,97,0.11316832154989243,8.58823988172743,0.023525523021817207,0.15338031947612762,16.28460768438248,0.21206073462963104,0.787939265370369,1.051674246788025,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.11535591632127762,0.24987258613109592
8,30,98,0.11535591632127762,9.761301676432291,0.03265804052352905,0.18071535229682922,14.860099088781089,0.21005521714687347,0.7899447828531265,1.0617260932922363,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.13259468972682953,0.26406470835208895
9,23,105,0.13259468972682953,10.294596354166666,0.023527981713414192,0.15338833630084991,16.284154452863618,0.21119971573352814,0.7888002842664719,1.0549558401107788,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.11640637367963791,0.2508851557970047
10,31,97,0.11640637367963791,9.96585422092014,0.03018214926123619,0.17373010516166687,15.202498569031398,0.2096346616744995,0.7903653383255005,1.047905683517456,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.13180579245090485,0.263517701625824
11,22,106,0.13180579245090485,10.20168728298611,0.023557880893349648,0.15348577499389648,16.278637742696993,0.21066631376743317,0.7893336862325668,1.0465564727783203,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.11558803170919418,0.25033716261386874
12,34,94,0.11558803170919418,9.502665201822916,0.02559858001768589,0.15999555587768555,15.917841252714535,0.21143607795238495,0.788563922047615,1.051043152809143,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.11960795521736145,0.25339914858341217
13,27,101,0.11960795521736145,8.724551730685764,0.02322312630712986,0.15239135921001434,16.340794674743826,0.21242938935756683,0.7875706106424332,1.049834966659546,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.11503185331821442,0.2495396047830582
14,25,79,0.11503185331821442,9.854295518663195,0.025743531063199043,0.16044791042804718,15.893318976609013,0.21196241676807404,0.788037583231926,1.053337574005127,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.12048768997192383,0.25399766862392426
