image,n_init,n_gaussians_final,n_iterations,total_time,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim11.png,32,256,14,49.486258029937744,18.286881188869305,0.4332011640071869,0.003698895685374737,0.060818545520305634,24.31927845958665,0.8486246466636658,0.15137535333633423,0.14553159475326538,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.029694736003875732,0.05403085947036743
kodim12.png,32,256,14,44.679261922836304,16.71083432986119,0.6254733204841614,0.00783800520002842,0.08853250741958618,21.057944519985842,0.7562260627746582,0.2437739372253418,0.36675748229026794,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.06814797967672348,0.10327317118644716
kodim13.png,32,256,14,51.956161975860596,16.298220063985422,0.18761514127254486,0.007535943761467934,0.08680981397628784,21.22862329768722,0.7946513295173645,0.2053486704826355,0.21947647631168365,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.04500145465135574,0.0770708978176117
kodim14.png,32,256,14,57.942131996154785,17.389724243948407,0.33139729499816895,0.004095526412129402,0.06399630010128021,23.87690292666057,0.8360986709594727,0.16390132904052734,0.19797071814537048,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.0317087322473526,0.05814725160598755
kodim15.png,32,256,14,55.00986695289612,15.235739548548668,0.5594781637191772,0.004480500239878893,0.06693653762340546,23.486734971425935,0.8350325226783752,0.16496747732162476,0.19856107234954834,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.03512801602482796,0.06109590828418732
kodim16.png,32,256,14,41.14979290962219,22.050759527653575,0.5399987101554871,0.0012512692483142018,0.03537328541278839,29.02649270017282,0.8961234092712402,0.10387659072875977,0.12068451941013336,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.017368899658322334,0.03467043787240982
kodim17.png,32,256,14,47.95349383354187,19.12459004999637,0.4985774755477905,0.001949803438037634,0.044156577438116074,27.100092012947332,0.87432861328125,0.12567138671875,0.1536376178264618,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.021332116797566414,0.04219997078180313
kodim18.png,32,256,14,46.6491801738739,18.208014944723914,0.35966384410858154,0.0032456398475915194,0.056970518082380295,24.886997028426304,0.8388133645057678,0.16118663549423218,0.181447833776474,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.02780107967555523,0.05447819083929062
kodim19.png,32,256,14,42.898082971572876,18.419029852219932,0.4860359728336334,0.002772945910692215,0.052658770233392715,25.57058719327707,0.9099720120429993,0.09002798795700073,0.10182640701532364,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.02130064368247986,0.03504611253738403
kodim20.png,32,256,14,57.01092195510864,17.532780963487106,0.6525981426239014,0.0014687112998217344,0.038323771208524704,28.330635156622833,0.9470794796943665,0.052920520305633545,0.06531265377998352,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.015906959772109985,0.0233096718788147
kodim21.png,32,256,14,48.301636934280396,17.927667928022963,0.5163183808326721,0.0031755249947309494,0.05635179579257965,24.981844693019042,0.8815051913261414,0.11849480867385864,0.13609009981155396,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.02442212589085102,0.04323666244745255
kodim22.png,32,256,14,48.2454469203949,19.44952639639013,0.4682752788066864,0.0020038639195263386,0.04476453736424446,26.98131866943394,0.8772473931312561,0.1227526068687439,0.15934568643569946,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.020548228174448013,0.04098910391330719
kodim23.png,32,256,14,46.253381967544556,17.238361584577092,0.6753013730049133,0.0009262430248782039,0.030434241518378258,30.332750604841586,0.9601958394050598,0.039804160594940186,0.051982201635837555,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.009339679963886738,0.015432576090097428
kodim24.png,32,256,14,42.375548124313354,16.555684803407754,0.380499005317688,0.003114660270512104,0.0558091402053833,25.065892345634033,0.872819721698761,0.127180278301239,0.13327522575855255,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.029637204483151436,0.04914581924676895
