iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,9,7,0.09639836847782135,0.011629592627286911,0.10784059017896652,19.34435372380223,0.7576870322227478,0.2423129677772522,0.3567236661911011,48,0.03515625,682.6666666666666,0.00164794921875,9437184,13824,fp32,288,0.06865105032920837,0.10338343381881715
2,7,9,0.06865105032920837,0.008368375711143017,0.09147882461547852,20.773588156917633,0.8097242712974548,0.19027572870254517,0.24596577882766724,64,0.046875,512.0,0.002197265625,9437184,18432,fp32,288,0.05333024263381958,0.0807193398475647
3,6,10,0.05333024263381958,0.006823776289820671,0.08260615170001984,21.65975274046509,0.8425940871238708,0.15740591287612915,0.20401757955551147,80,0.05859375,409.6,0.00274658203125,9437184,23040,fp32,288,0.04522235319018364,0.06765906512737274
4,5,11,0.04522235319018364,0.005458982195705175,0.07388492673635483,22.628882719112116,0.8623566627502441,0.13764333724975586,0.1750391721725464,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.03927789628505707,0.05895098447799683
5,5,11,0.03927789628505707,0.004764605313539505,0.06902612000703812,23.219731282027723,0.878865659236908,0.12113434076309204,0.15416553616523743,112,0.08203125,292.57142857142856,0.00384521484375,9437184,32256,fp32,288,0.03517431765794754,0.052366322278976446
6,4,12,0.03517431765794754,0.003901195712387562,0.0624595507979393,24.088022105349914,0.894644021987915,0.10535597801208496,0.13861770927906036,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.03032117336988449,0.045328134298324586
7,3,13,0.03032117336988449,0.0029669117648154497,0.05446936562657356,25.276954601845823,0.911085307598114,0.08891469240188599,0.1120530217885971,144,0.10546875,227.55555555555554,0.00494384765625,9437184,41472,fp32,288,0.02434389665722847,0.03725805580615997
8,4,12,0.02434389665722847,0.0023339642211794853,0.04831111803650856,26.319058420896884,0.9234227538108826,0.07657724618911743,0.09677408635616302,160,0.1171875,204.8,0.0054931640625,9437184,46080,fp32,288,0.02050090953707695,0.03171617686748505
9,4,12,0.02050090953707695,0.0018366359872743487,0.042855992913246155,27.359768642894878,0.9353429675102234,0.06465703248977661,0.08520235866308212,176,0.12890625,186.1818181818182,0.00604248046875,9437184,50688,fp32,288,0.017359159886837006,0.026818734407424927
10,4,12,0.017359159886837006,0.0015251883305609226,0.03905365988612175,28.16676545219403,0.9412711262702942,0.05872887372970581,0.07824349403381348,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.015615656971931458,0.024238300323486332
11,3,13,0.015615656971931458,0.0014090172480791807,0.037536878138780594,28.51083663511597,0.9443053603172302,0.055694639682769775,0.07458234578371048,208,0.15234375,157.53846153846155,0.00714111328125,9437184,59904,fp32,288,0.014734678901731968,0.02292667105793953
12,3,13,0.014734678901731968,0.0011976310051977634,0.03460680693387985,29.216769733789192,0.9501421451568604,0.04985785484313965,0.06981424242258072,224,0.1640625,146.28571428571428,0.0076904296875,9437184,64512,fp32,288,0.012666359543800354,0.020104658603668214
13,2,14,0.012666359543800354,0.0010350383818149567,0.03217201307415962,29.850435892160764,0.9550037384033203,0.04499626159667969,0.061836402863264084,240,0.17578125,136.53333333333333,0.00823974609375,9437184,69120,fp32,288,0.010843039490282536,0.017673683911561967
14,2,14,0.010843039490282536,0.0009262430248782039,0.030434241518378258,30.332750604841586,0.9601958394050598,0.039804160594940186,0.051982201635837555,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.009339679963886738,0.015432576090097428
