iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,12,4,0.11572510749101639,0.014823587611317635,0.12175215780735016,18.290466370044,0.6841090321540833,0.31589096784591675,0.47604596614837646,48,0.03515625,682.6666666666666,0.00164794921875,9437184,13824,fp32,288,0.09852998703718185,0.14200218319892882
2,13,3,0.09852998703718185,0.013116083107888699,0.11452546715736389,18.821957664663255,0.702862024307251,0.297137975692749,0.44288599491119385,64,0.046875,512.0,0.002197265625,9437184,18432,fp32,288,0.09228401631116867,0.13325480818748475
3,13,3,0.09228401631116867,0.012242536060512066,0.11064599454402924,19.12128588837483,0.712644636631012,0.28735536336898804,0.4287340044975281,80,0.05859375,409.6,0.00274658203125,9437184,23040,fp32,288,0.08909061551094055,0.12874356508255005
4,13,3,0.08909061551094055,0.011790141463279724,0.10858241468667984,19.284808792193317,0.7198095321655273,0.28019046783447266,0.41972586512565613,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.08680792897939682,0.125484436750412
5,13,3,0.08680792897939682,0.011343978345394135,0.10650811344385147,19.45234778054263,0.7263899445533752,0.27361005544662476,0.41324013471603394,112,0.08203125,292.57142857142856,0.00384521484375,9437184,32256,fp32,288,0.08445865660905838,0.12228893637657166
6,13,3,0.08445865660905838,0.010885059833526611,0.10433149337768555,19.631691944648875,0.7323278784751892,0.2676721215248108,0.40469667315483093,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.08210201561450958,0.11921603679656984
7,13,3,0.08210201561450958,0.01053780596703291,0.10265381634235382,19.772499731093937,0.7355844378471375,0.26441556215286255,0.400549978017807,144,0.10546875,227.55555555555554,0.00494384765625,9437184,41472,fp32,288,0.08067645877599716,0.11742427945137024
8,13,3,0.08067645877599716,0.010198947042226791,0.10098983347415924,19.91444762707349,0.7388783097267151,0.2611216902732849,0.39472317695617676,160,0.1171875,204.8,0.0054931640625,9437184,46080,fp32,288,0.07937126606702805,0.11572135090827942
9,13,3,0.07937126606702805,0.0097400713711977,0.09869179874658585,20.11437907442056,0.7434370517730713,0.2565629482269287,0.3897896409034729,176,0.12890625,186.1818181818182,0.00604248046875,9437184,50688,fp32,288,0.07729791104793549,0.11315091848373413
10,13,3,0.07729791104793549,0.009332479909062386,0.09660476446151733,20.300029275003446,0.7464232444763184,0.25357675552368164,0.38424259424209595,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.0754164457321167,0.11104850769042969
11,13,3,0.0754164457321167,0.008546659722924232,0.0924481451511383,20.682037443474172,0.7497550845146179,0.2502449154853821,0.3764904737472534,208,0.15234375,157.53846153846155,0.00714111328125,9437184,59904,fp32,288,0.07159741967916489,0.10732691884040833
12,13,3,0.07159741967916489,0.008329690434038639,0.09126713871955872,20.793711099042213,0.7517068982124329,0.24829310178756714,0.3736274838447571,224,0.1640625,146.28571428571428,0.0076904296875,9437184,64512,fp32,288,0.07063563913106918,0.10616713166236877
13,13,3,0.07063563913106918,0.007918775081634521,0.08898749947547913,21.013419676783705,0.7549281120300293,0.2450718879699707,0.3683447241783142,240,0.17578125,136.53333333333333,0.00823974609375,9437184,69120,fp32,288,0.06858105212450027,0.10387921929359437
14,13,3,0.06858105212450027,0.00783800520002842,0.08853250741958618,21.057944519985842,0.7562260627746582,0.2437739372253418,0.36675748229026794,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.06814797967672348,0.10327317118644716
