iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,9,7,0.07397887855768204,0.007917938753962517,0.08898279815912247,21.01387879885619,0.6341454386711121,0.36585456132888794,0.5395304560661316,48,0.03515625,682.6666666666666,0.00164794921875,9437184,13824,fp32,288,0.059119317680597305,0.12046636641025543
2,8,8,0.059119317680597305,0.005976637825369835,0.07730871438980103,22.235432723248163,0.7174067497253418,0.2825932502746582,0.38267651200294495,64,0.046875,512.0,0.002197265625,9437184,18432,fp32,288,0.04846854507923126,0.09529348611831666
3,7,9,0.04846854507923126,0.004825135692954063,0.06946319341659546,23.1649049599087,0.7718901634216309,0.22810983657836914,0.30022507905960083,80,0.05859375,409.6,0.00274658203125,9437184,23040,fp32,288,0.04057840630412102,0.07808469235897064
4,7,9,0.04057840630412102,0.004041234031319618,0.06357070058584213,23.934860757724312,0.8138533234596252,0.18614667654037476,0.24992963671684265,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.03392631933093071,0.06437039077281952
5,7,9,0.03392631933093071,0.0034904335625469685,0.05907989293336868,24.57120633760979,0.8377569317817688,0.1622430682182312,0.2209460437297821,112,0.08203125,292.57142857142856,0.00384521484375,9437184,32256,fp32,288,0.02989688143134117,0.05636611878871918
6,8,8,0.02989688143134117,0.0025585449766367674,0.05058206245303154,25.920069803609284,0.8734236359596252,0.12657636404037476,0.1750188022851944,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.023240914568305016,0.04390800446271897
7,7,9,0.023240914568305016,0.0022006104700267315,0.046910665929317474,26.574569364992378,0.8842989802360535,0.11570101976394653,0.16139285266399384,144,0.10546875,227.55555555555554,0.00494384765625,9437184,41472,fp32,288,0.020951200276613235,0.03990116417407989
8,7,9,0.020951200276613235,0.0019608144648373127,0.04428108409047127,27.075635195465043,0.893177330493927,0.106822669506073,0.14815488457679749,160,0.1171875,204.8,0.0054931640625,9437184,46080,fp32,288,0.019125409424304962,0.03666486144065857
9,6,10,0.019125409424304962,0.001650855760090053,0.04063072428107262,27.822907873900352,0.904558002948761,0.09544199705123901,0.1295037716627121,176,0.12890625,186.1818181818182,0.00604248046875,9437184,50688,fp32,288,0.016742151230573654,0.03248212039470673
10,6,10,0.016742151230573654,0.0014546334277838469,0.03813965618610382,28.372464569868406,0.9123961329460144,0.0876038670539856,0.1185842752456665,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.01531556062400341,0.02977322190999985
11,6,10,0.01531556062400341,0.0013301749713718891,0.03647156432271004,28.760912193576967,0.9185135960578918,0.08148640394210815,0.10985259711742401,208,0.15234375,157.53846153846155,0.00714111328125,9437184,59904,fp32,288,0.014321674592792988,0.027754620462656022
12,6,10,0.014321674592792988,0.0011505071306601167,0.03391912579536438,29.391106700720457,0.9282379746437073,0.07176202535629272,0.09717002511024475,224,0.1640625,146.28571428571428,0.0076904296875,9437184,64512,fp32,288,0.01253417506814003,0.02437974512577057
13,6,10,0.01253417506814003,0.001051219180226326,0.0324225090444088,29.783066168826842,0.9326217770576477,0.0673782229423523,0.09004504978656769,240,0.17578125,136.53333333333333,0.00823974609375,9437184,69120,fp32,288,0.011607532389461994,0.022761670500040056
14,5,11,0.011607532389461994,0.000835165788885206,0.028899235650897026,30.782274124323827,0.9428706169128418,0.0571293830871582,0.07769116014242172,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.009794685989618301,0.019261625409126286
