image,n_init,n_gaussians_final,n_iterations,total_time,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim01.png,128,1024,14,178.85409903526306,18.074372722311235,0.2642383873462677,0.0035030320286750793,0.0591864176094532,24.555557590176576,0.8304411768913269,0.1695588231086731,0.13724175095558167,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.03327461704611778,0.06053145825862885
kodim02.png,128,1024,14,223.10175275802612,23.167335500569507,0.6191385388374329,0.0005615404224954545,0.023696843534708023,32.506189729167446,0.946976363658905,0.05302363634109497,0.07687688618898392,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.008222424425184727,0.017182666808366776
kodim03.png,128,1024,14,162.25101709365845,22.46345856198439,0.6886770129203796,0.0002942798600997776,0.01715458743274212,35.31239502681585,0.9739913940429688,0.02600860595703125,0.04093670845031738,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.004672112409025431,0.008939411118626596
kodim04.png,128,1024,14,167.9012279510498,21.827948263635186,0.5723245739936829,0.0006261965609155595,0.025023920461535454,32.032894249525896,0.9463083744049072,0.05369162559509277,0.07472164928913116,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.009188071824610233,0.018088782578706743
kodim05.png,128,1024,14,187.76710081100464,15.1938700606111,0.22405655682086945,0.005912979133427143,0.07689590007066727,22.28193592454385,0.7912856936454773,0.2087143063545227,0.1405021846294403,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.04401175305247307,0.076952263712883
kodim06.png,128,1024,14,177.6136450767517,20.578521880241848,0.4316595494747162,0.001651778700761497,0.04064207896590233,27.82048173478582,0.9023646712303162,0.09763532876968384,0.08628006279468536,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.017430393025279045,0.03347138017416001
kodim07.png,128,1024,14,175.2950038909912,18.98151113581951,0.5352277159690857,0.0007043895893730223,0.02654033899307251,31.521871388000775,0.9623380303382874,0.037661969661712646,0.04337727278470993,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.008983220905065536,0.014718970656394959
kodim08.png,128,1024,14,206.48311018943787,13.719918229416063,0.22740870714187622,0.00435099471360445,0.06596206873655319,23.614115562962557,0.8841493725776672,0.11585062742233276,0.09876462817192078,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.03064880520105362,0.04768916964530945
kodim09.png,128,1024,14,175.60069108009338,20.675791083197335,0.6372938752174377,0.0007788212387822568,0.027907369658350945,31.085621678082976,0.9545161128044128,0.04548388719558716,0.055525243282318115,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.008705569431185722,0.01606123298406601
kodim10.png,128,1024,14,192.40635991096497,21.503766822984097,0.6097068190574646,0.0006033500540070236,0.02456318400800228,32.19430615333553,0.9515430331230164,0.04845696687698364,0.06020330637693405,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.008301688358187675,0.016332744061946868
kodim11.png,128,1024,14,214.4755527973175,19.871301000270936,0.4723251163959503,0.0020517485681921244,0.04529622942209244,26.878757550801346,0.878400981426239,0.12159901857376099,0.10640061646699905,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.021027743816375732,0.04114199876785279
