iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,31,33,0.08097436279058456,0.008291047066450119,0.09105518460273743,20.813906871397236,0.6505675315856934,0.34943246841430664,0.4533427655696869,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.062383346259593964,0.11979317069053651
2,33,31,0.062383346259593964,0.006818725261837244,0.08257557451725006,21.66296945244703,0.7127277851104736,0.28727221488952637,0.3470897078514099,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.05410232022404671,0.10073629915714265
3,36,28,0.05410232022404671,0.005826124921441078,0.0763290598988533,22.346203138021338,0.7537214756011963,0.2462785243988037,0.2848999798297882,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.048409488052129745,0.08798329532146454
4,36,28,0.048409488052129745,0.00500672310590744,0.07075820118188858,23.004464129293396,0.7820467948913574,0.21795320510864258,0.25058045983314514,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.04365959390997887,0.07851831614971161
5,36,28,0.04365959390997887,0.004346864763647318,0.06593075394630432,23.618237246139735,0.8063505291938782,0.19364947080612183,0.2189185917377472,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.03920944780111313,0.07009745240211487
6,35,29,0.03920944780111313,0.0038210584316402674,0.06181471049785614,24.1781643052007,0.8272601962089539,0.17273980379104614,0.19578823447227478,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.03552650287747383,0.0629691630601883
7,34,30,0.03552650287747383,0.0030430322512984276,0.055163685232400894,25.166934372610523,0.8551740646362305,0.14482593536376953,0.1668093502521515,576,0.421875,56.888888888888886,0.019775390625,9437184,165888,fp32,288,0.029467595741152763,0.052539263665676114
8,30,34,0.029467595741152763,0.002560902386903763,0.05060536041855812,25.91607158510854,0.8768007159233093,0.12319928407669067,0.14216551184654236,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.025531116873025894,0.04506475031375885
9,28,36,0.025531116873025894,0.002120468532666564,0.046048544347286224,26.735683286768193,0.8973598480224609,0.10264015197753906,0.1179286390542984,704,0.515625,46.54545454545455,0.024169921875,9437184,202752,fp32,288,0.022046133875846863,0.038164937496185304
10,30,34,0.022046133875846863,0.0017903093248605728,0.04231204837560654,27.470719454141236,0.9120712280273438,0.08792877197265625,0.10293351113796234,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.01920069009065628,0.03294630646705628
11,30,34,0.01920069009065628,0.0015026829205453396,0.038764454424381256,28.231326746509872,0.9240840077400208,0.07591599225997925,0.08916853368282318,832,0.609375,39.38461538461539,0.028564453125,9437184,239616,fp32,288,0.016907282173633575,0.02870902419090271
12,32,32,0.016907282173633575,0.0011561306891962886,0.034001920372247696,29.369930649682267,0.9396480917930603,0.0603519082069397,0.07199805229902267,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.013851949013769627,0.023151940852403644
13,26,38,0.013851949013769627,0.000897960620932281,0.029965991154313087,30.467427546447468,0.9530918002128601,0.04690819978713989,0.05425135791301727,960,0.703125,34.13333333333333,0.032958984375,9437184,276480,fp32,288,0.011141364462673664,0.018294731527566912
14,30,34,0.011141364462673664,0.0007043895893730223,0.02654033899307251,31.521871388000775,0.9623380303382874,0.037661969661712646,0.04337727278470993,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.008983220905065536,0.014718970656394959
