iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,37,27,0.06107620894908905,0.006026765331625938,0.07763224095106125,22.199156392956702,0.6404531598091125,0.35954684019088745,0.4930213987827301,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.050662945955991745,0.11243972480297089
2,37,27,0.050662945955991745,0.0048727733083069324,0.06980524957180023,23.122236843343753,0.7065876126289368,0.29341238737106323,0.3647339344024658,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.04352302849292755,0.0935009002685547
3,36,28,0.04352302849292755,0.00400482676923275,0.06328370422124863,23.97416185435278,0.75482177734375,0.24517822265625,0.29475754499435425,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.03773559629917145,0.07922412157058717
4,36,28,0.03773559629917145,0.003410250646993518,0.05839735269546509,24.672136901999554,0.7894008755683899,0.2105991244316101,0.2503971755504608,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.03349653631448746,0.06891705393791199
5,35,29,0.03349653631448746,0.0030509792268276215,0.055235669016838074,25.155608913358776,0.8108801245689392,0.1891198754310608,0.22333770990371704,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.030624760314822197,0.06232378333806991
6,36,28,0.030624760314822197,0.0027586701326072216,0.052523043006658554,25.59300280437298,0.8283467888832092,0.17165321111679077,0.20304837822914124,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.028271492570638657,0.05694783627986908
7,36,28,0.028271492570638657,0.0022585177794098854,0.0475238636136055,26.461765215463995,0.8490338325500488,0.15096616744995117,0.17869946360588074,576,0.421875,56.888888888888886,0.019775390625,9437184,165888,fp32,288,0.02484414167702198,0.05006854683160782
8,39,25,0.02484414167702198,0.002040606690570712,0.045173075050115585,26.902407618663048,0.8606886863708496,0.1393113136291504,0.16394807398319244,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.023067615926265717,0.04631635546684265
9,39,25,0.023067615926265717,0.0017899618251249194,0.04230793938040733,27.471562164888073,0.8735036849975586,0.1264963150024414,0.150826096534729,704,0.515625,46.54545454545455,0.024169921875,9437184,202752,fp32,288,0.020962825044989586,0.042069523036479956
10,39,25,0.020962825044989586,0.0016655587824061513,0.04081125929951668,27.784401091000962,0.8817045092582703,0.11829549074172974,0.14049914479255676,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.019751958549022675,0.03946066498756409
11,40,24,0.019751958549022675,0.0014702915214002132,0.038344379514455795,28.325966187297603,0.8940955996513367,0.10590440034866333,0.12505334615707397,832,0.609375,39.38461538461539,0.028564453125,9437184,239616,fp32,288,0.01778629794716835,0.03540991842746735
12,41,23,0.01778629794716835,0.0012929836520925164,0.03595808148384094,28.884069572217857,0.9028663039207458,0.09713369607925415,0.11621958762407303,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.016292478889226913,0.032460722327232364
13,41,23,0.016292478889226913,0.0011771941790357232,0.03431026265025139,29.29151848759892,0.9090642929077148,0.09093570709228516,0.10905775427818298,960,0.703125,34.13333333333333,0.032958984375,9437184,276480,fp32,288,0.015228036791086197,0.03036957085132599
14,41,23,0.015228036791086197,0.0010359338484704494,0.03218592703342438,29.84667891230318,0.9175907969474792,0.08240920305252075,0.098764568567276,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.013797127641737461,0.02751954272389412
