iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,34,30,0.05439942702651024,0.004440737888216972,0.06663886457681656,23.525449807702202,0.715290367603302,0.284709632396698,0.3895096480846405,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.04058021679520607,0.08940609991550447
2,25,39,0.04058021679520607,0.0034141340292990208,0.058430589735507965,24.667193901908714,0.7793005108833313,0.2206994891166687,0.29599007964134216,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.032250240445137024,0.06994009017944336
3,26,38,0.032250240445137024,0.0026067085564136505,0.05105593428015709,25.839074964736135,0.8253758549690247,0.17462414503097534,0.227792888879776,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.02646123804152012,0.05609381943941116
4,24,40,0.02646123804152012,0.00217408686876297,0.04662710428237915,26.627231638605856,0.8499638438224792,0.15003615617752075,0.19769169390201569,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.023221317678689957,0.04858428537845612
5,22,42,0.023221317678689957,0.0017805203096941113,0.042196210473775864,27.494530489520375,0.8778953552246094,0.12210464477539062,0.16400228440761566,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.019883785396814346,0.04032795727252961
6,19,45,0.019883785396814346,0.0015293438918888569,0.0391068272292614,28.15494800573759,0.8934012055397034,0.10659879446029663,0.14338262379169464,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.017476998269557953,0.03530135750770569
7,15,49,0.017476998269557953,0.00136126100551337,0.0368952713906765,28.6605858987081,0.904055655002594,0.095944344997406,0.13033851981163025,576,0.421875,56.888888888888886,0.019775390625,9437184,165888,fp32,288,0.015932675451040268,0.03193500936031342
8,14,50,0.015932675451040268,0.0011964193545281887,0.03458929434418678,29.221165161000258,0.9126038551330566,0.08739614486694336,0.12007894366979599,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.014621253125369549,0.02917623147368431
9,13,51,0.014621253125369549,0.001029075589030981,0.03207920864224434,29.875526860017203,0.9247352480888367,0.07526475191116333,0.1062222272157669,704,0.515625,46.54545454545455,0.024169921875,9437184,202752,fp32,288,0.012849615886807442,0.025332643091678618
10,12,52,0.012849615886807442,0.0008674888522364199,0.029453163966536522,30.61736039247588,0.9337027668952942,0.06629723310470581,0.09463504701852798,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.011424184776842594,0.022398794442415236
11,11,53,0.011424184776842594,0.0007583692204207182,0.02753850445151329,31.201193114853993,0.9394839406013489,0.06051605939865112,0.08573758602142334,832,0.609375,39.38461538461539,0.028564453125,9437184,239616,fp32,288,0.01049581728875637,0.020499865710735324
12,8,56,0.01049581728875637,0.000696822302415967,0.02639739215373993,31.56878077464462,0.9428232312202454,0.05717676877975464,0.08029505610466003,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.009886433370411396,0.019344500452280047
13,6,58,0.009886433370411396,0.0006607315735891461,0.025704698637127876,31.799750020768066,0.9446404576301575,0.05535954236984253,0.07740924507379532,960,0.703125,34.13333333333333,0.032958984375,9437184,276480,fp32,288,0.009505496360361576,0.01867630556225777
14,4,60,0.009505496360361576,0.0006261965609155595,0.025023920461535454,32.032894249525896,0.9463083744049072,0.05369162559509277,0.07472164928913116,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.009188071824610233,0.018088782578706743
