iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,4,4,0.08299826830625534,6.447855631510417,0.01387438178062439,0.11778956651687622,18.577863314667912,0.31450867652893066,0.6854913234710693,-1.0,24,0.10546875,227.55555555555554,0.000823974609375,1572864,6912,fp32,288,0.08571350574493408,0.20566906929016116
2,3,5,0.08571350574493408,10.633341471354166,0.016996702179312706,0.13037140667438507,17.696353334736678,0.3070032298564911,0.6929967403411865,-1.0,32,0.140625,170.66666666666666,0.0010986328125,1572864,9216,fp32,288,0.09781364351511002,0.21685026288032533
3,2,6,0.09781364351511002,3.2262166341145835,0.01620165817439556,0.12728573381900787,17.90440569240337,0.30762580037117004,0.6923742294311523,-1.0,40,0.17578125,136.53333333333333,0.001373291015625,1572864,11520,fp32,288,0.09578654915094376,0.21510408520698548
4,2,6,0.09578654915094376,3.4891764322916665,0.015680532902479172,0.12522193789482117,18.0463918405957,0.3080255091190338,0.6919745206832886,-1.0,48,0.2109375,113.77777777777777,0.00164794921875,1572864,13824,fp32,288,0.09395015984773636,0.21355503201484682
5,2,6,0.09395015984773636,7.83538818359375,0.015348059125244617,0.12388728559017181,18.139464845283225,0.3092941343784332,0.6907058954238892,-1.0,56,0.24609375,97.52380952380952,0.001922607421875,1572864,16128,fp32,288,0.09381240606307983,0.2131911039352417
6,2,6,0.09381240606307983,6.258646647135417,0.01592460460960865,0.12619273364543915,17.979312909635475,0.30869540572166443,0.6913045644760132,-1.0,64,0.28125,85.33333333333333,0.002197265625,1572864,18432,fp32,288,0.0957232117652893,0.2148394823074341
7,2,6,0.0957232117652893,6.8145751953125,0.015346933156251907,0.12388274073600769,18.13978377406402,0.309798926115036,0.6902010440826416,-1.0,72,0.31640625,75.85185185185185,0.002471923828125,1572864,20736,fp32,288,0.09409434348344803,0.21331568360328673
8,2,6,0.09409434348344803,6.837972005208333,0.01634790748357773,0.1278589367866516,17.86537842260955,0.3090825378894806,0.6909174919128418,-1.0,80,0.3515625,68.26666666666667,0.00274658203125,1572864,23040,fp32,288,0.09764441102743149,0.21629902720451355
9,2,6,0.09764441102743149,4.782613118489583,0.016099946573376656,0.1268855631351471,17.931755907455177,0.31023335456848145,0.6897666454315186,-1.0,88,0.38671875,62.06060606060606,0.003021240234375,1572864,25344,fp32,288,0.09634196758270264,0.21502690315246584
10,2,6,0.09634196758270264,7.353719075520833,0.014940343797206879,0.12223070114850998,18.25639409030498,0.3124791383743286,0.6875208616256714,-1.0,96,0.421875,56.888888888888886,0.0032958984375,1572864,27648,fp32,288,0.09267202764749527,0.21164179444313053
11,2,6,0.09267202764749527,6.409708658854167,0.01628335379064083,0.12760624289512634,17.882561681005743,0.3098807632923126,0.6901192665100098,-1.0,104,0.45703125,52.51282051282051,0.003570556640625,1572864,29952,fp32,288,0.0979064330458641,0.21634899973869326
12,2,6,0.0979064330458641,4.736328125,0.015810685232281685,0.12574054300785065,18.01049302944915,0.31133583188056946,0.6886641979217529,-1.0,112,0.4921875,48.76190476190476,0.00384521484375,1572864,32256,fp32,288,0.09465821832418442,0.21345941424369813
13,2,6,0.09465821832418442,3.2002766927083335,0.016422927379608154,0.12815196812152863,17.845493966009446,0.3094898462295532,0.6905101537704468,-1.0,120,0.52734375,45.51111111111111,0.004119873046875,1572864,34560,fp32,288,0.09729590266942978,0.21593875288963318
14,2,6,0.09729590266942978,5.821736653645833,0.015632830560207367,0.12503132224082947,18.05962370987498,0.31358855962753296,0.686411440372467,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.0941460132598877,0.21259909868240356
