image,pure_em_time,pure_em_psnr,pure_em_ssim,n_init,n_gaussians_final,n_iterations,total_time,oracle_clamp,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim01.png,8.782588720321655,19.087654228777403,0.26178690791130066,16,128,14,18.67360258102417,False,17.57175154914933,0.21116723120212555,0.017900152131915092,0.13379144668579102,17.47143248793525,0.21143192052841187,0.7885680794715881,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.1063312292098999,0.24277859926223758
kodim02.png,9.45704698562622,25.37624628421974,0.6632285714149475,16,128,14,23.384340047836304,False,21.438104607242362,0.5942671298980713,0.006675114389508963,0.0817013755440712,21.755413027708784,0.5918841361999512,0.40811586380004883,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.05777287483215332,0.12784147262573242
kodim03.png,7.536780595779419,23.045772818545395,0.6640133261680603,16,128,14,17.438913106918335,False,19.40390966622876,0.584380567073822,0.010162247344851494,0.10080797225236893,19.93010232095751,0.5762321949005127,0.4237678050994873,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.07335890084505081,0.1434406816959381
kodim04.png,6.296811580657959,22.206735615491986,0.5638155937194824,16,128,14,16.045193195343018,False,18.60624649261682,0.46279463171958923,0.011542838998138905,0.1074376031756401,19.37687378743616,0.47072193026542664,0.529278039932251,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.0789610967040062,0.16902448534965517
kodim05.png,7.52673602104187,16.213250344418935,0.16352014243602753,16,128,14,17.663179397583008,False,15.430786677396071,0.14052079617977142,0.029336534440517426,0.17127911746501923,15.325911933858062,0.14343541860580444,0.8565645813941956,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.13362276554107666,0.27821112871170045
kodim06.png,7.594749927520752,22.10077842668312,0.4740069806575775,16,128,14,17.90650486946106,False,18.177998849814323,0.4146899878978729,0.013399206101894379,0.11575493961572647,18.72920917160617,0.41470518708229065,0.5852948427200317,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.08353761583566666,0.18388906121253967
kodim07.png,9.339584350585938,19.421521355222605,0.4368637502193451,16,128,14,19.97698974609375,False,17.375385731867702,0.37068066000938416,0.01635192148387432,0.12787462770938873,17.86431211746967,0.3641822636127472,0.6358177661895752,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09997391700744629,0.20714268684387208
kodim08.png,9.973237752914429,15.06024809186732,0.21703989803791046,16,128,14,23.59553074836731,False,14.003945648748852,0.1768941730260849,0.03879489004611969,0.19696418941020966,14.11225480180758,0.17494235932826996,0.8250576257705688,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.1557897925376892,0.28964335918426515
kodim09.png,5.847139596939087,20.68863930577209,0.6073093414306641,16,128,14,18.533033847808838,False,18.296015491806187,0.5672076344490051,0.0161149725317955,0.12694476544857025,17.927704681181005,0.5437975525856018,0.4562024474143982,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09183584898710251,0.16470916867256166
kodim10.png,6.444666624069214,21.77382633683132,0.5769935846328735,16,128,14,16.917898178100586,False,18.855082719091595,0.5058329105377197,0.011730843223631382,0.10830901563167572,19.306707558597253,0.5122056603431702,0.48779433965682983,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.07873450219631195,0.16054646968841554
kodim11.png,6.48738431930542,21.04024778273172,0.4994630515575409,16,128,14,15.296061277389526,False,18.245266530815744,0.3988706171512604,0.013920408673584461,0.11798477917909622,18.56348005116548,0.401918888092041,0.598081111907959,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.08588985353708267,0.18832810521125795
kodim12.png,5.629538059234619,22.36571961404365,0.6621806025505066,16,128,14,15.75411605834961,False,17.657627275650892,0.6104395985603333,0.012692420743405819,0.11266064643859863,18.96455558864406,0.6085684299468994,0.3914315700531006,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.08153911679983139,0.14351760745048525
kodim13.png,6.812932014465332,18.72333127350641,0.25151801109313965,16,128,14,15.190826654434204,False,17.175782441932228,0.20574522018432617,0.020376181229948997,0.14274516701698303,16.908772371774333,0.2020663470029831,0.7979336380958557,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.11139059066772461,0.24869920015335084
kodim14.png,6.7387375831604,18.92541151431988,0.3285263776779175,16,128,14,17.192196130752563,False,17.543506903315585,0.2798764109611511,0.017029812559485435,0.13049831986427307,17.687901502496477,0.28267648816108704,0.7173235416412354,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09739992022514343,0.22138464450836182
kodim15.png,6.888615131378174,19.855213398655472,0.6357287168502808,16,128,14,15.579649686813354,False,13.625360016611864,0.4504507780075073,0.02429129183292389,0.1558566391468048,16.14549383681875,0.4650993347167969,0.5349006652832031,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.11442777514457703,0.19852235317230227
kodim16.png,5.7328784465789795,25.162630710601608,0.5792211294174194,16,128,14,13.673581600189209,False,21.15712067449796,0.5191614627838135,0.0070674829185009,0.08406832069158554,21.50735205367868,0.5171419978141785,0.48285800218582153,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.061706896871328354,0.145937117934227
kodim17.png,7.039012432098389,21.34174068481689,0.46796104311943054,16,128,14,15.818259954452515,False,18.86316260447012,0.38039708137512207,0.013596114702522755,0.11660237610340118,18.665851657800868,0.36883649230003357,0.631163477897644,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09081669896841049,0.19888605475425722
kodim18.png,8.018206596374512,20.50161463484253,0.37091806530952454,16,128,14,18.78115487098694,False,18.515696115908874,0.3184289038181305,0.015632830560207367,0.12503132224082947,18.05962370987498,0.31358855962753296,0.686411440372467,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.0941460132598877,0.21259909868240356
kodim19.png,7.792783975601196,19.93746573299142,0.49954530596733093,16,128,14,17.046457052230835,False,18.292924446577125,0.44995808601379395,0.01564406417310238,0.12507623434066772,18.05650402841071,0.44128382205963135,0.5587161779403687,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.08921969681978226,0.18311899304389956
kodim20.png,6.374351501464844,20.116847759018572,0.67331463098526,16,128,14,18.30955719947815,False,17.235102594574776,0.6144334077835083,0.022573471069335938,0.15024469792842865,16.464016110539426,0.5695099234580994,0.43049007654190063,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.10530626773834229,0.17034302949905394
kodim21.png,8.32571005821228,20.216535591962437,0.5402515530586243,16,128,14,18.08431601524353,False,17.400739016884526,0.4797241687774658,0.017597155645489693,0.13265426456928253,17.54557515729992,0.46486154198646545,0.5351384878158569,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09081054478883743,0.17967613339424132
kodim22.png,7.466586351394653,21.85476558988026,0.46743300557136536,16,128,14,18.956485748291016,False,19.396088430597537,0.42360827326774597,0.010588720440864563,0.10290151089429855,19.751565390791505,0.4231458902359009,0.5768541097640991,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.0739423856139183,0.17452473044395447
kodim23.png,6.581482648849487,20.100308766847945,0.6204483509063721,16,128,14,15.615648984909058,False,16.410775000474743,0.5270664095878601,0.0240328386425972,0.15502528846263885,16.191949354260768,0.5183544158935547,0.4816455841064453,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.11682786792516708,0.18979141116142273
kodim24.png,7.621239423751831,19.531899955661558,0.3703502118587494,16,128,14,18.188795566558838,False,16.89969248123573,0.29222309589385986,0.01670719124376774,0.12925629317760468,17.770965503467316,0.30205264687538147,0.6979473829269409,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09934047609567642,0.21906185746192935
