image,method,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,fit_time,render_time,total_time,converged,n_iter
kodim01.png,EM,0.006444215774536133,0.08027587085962296,21.908300076181536,0.4380347430706024,0.5619652569293976,0.5944423079490662,1000,4.39453125,5.461333333333333,0.034332275390625,1572864,288000,fp32,288,353.8300530910492,2.1164889335632324,355.94732785224915,True,61
kodim02.png,EM,0.0015530789969488978,0.03940912336111069,28.088064990794038,0.7435186505317688,0.2564813494682312,0.35140058398246765,1000,4.39453125,5.461333333333333,0.034332275390625,1572864,288000,fp32,288,280.3928179740906,2.098635196685791,282.4915840625763,True,57
