image,pure_em_time,pure_em_psnr,pure_em_ssim,n_init,n_gaussians_final,n_iterations,total_time,oracle_clamp,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim01.png,777.2762093544006,21.986497811570665,0.43721768260002136,128,1024,14,1261.9938197135925,False,19.65067379364877,0.2820260524749756,0.010589241981506348,0.10290404409170151,19.751351341119317,0.3144509494304657,0.6855490207672119,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.0804259330034256,0.20145055055618288
kodim02.png,576.0543892383575,28.03815892066847,0.7397444248199463,128,1024,14,1133.4782087802887,False,25.211594072162455,0.6711675524711609,0.0026898079086095095,0.05186335742473602,25.702787479019086,0.6840565800666809,0.3159434199333191,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.0355515219271183,0.09162990152835845
kodim03.png,513.9896874427795,27.690964765803475,0.8003701567649841,128,1024,14,964.1998546123505,False,22.494816290051013,0.6610630750656128,0.0034933059941977262,0.05910419672727585,24.567633570686898,0.6980517506599426,0.3019482493400574,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.03799440339207649,0.09078517258167268
kodim04.png,595.141371011734,26.1502719136833,0.7255025506019592,128,1024,14,1049.5714406967163,False,22.328980703247858,0.5703350901603699,0.0041634030640125275,0.06452443450689316,23.805515653374286,0.6196237206459045,0.38037627935409546,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.043192874640226364,0.1106295555830002
kodim05.png,893.2283387184143,18.83352678947818,0.3926396369934082,128,1024,14,1377.824316740036,False,16.318696825403343,0.17007724940776825,0.024130115285515785,0.15533870458602905,16.174405903357126,0.19605155289173126,0.8039484620094299,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.11966085433959961,0.2565183758735657
kodim06.png,676.1708810329437,23.916889315256217,0.5553105473518372,128,1024,14,1148.9405660629272,False,22.164877226612376,0.47632643580436707,0.005336465779691935,0.07305111736059189,22.727462345506574,0.4934295117855072,0.5065704584121704,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.04905952513217926,0.1405617117881775
kodim07.png,645.5402388572693,22.25331945363127,0.6131710410118103,128,1024,14,1115.0577113628387,False,19.545651770191725,0.4341540038585663,0.009082047268748283,0.09529977291822433,20.418162366059313,0.46540582180023193,0.5345941781997681,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.06942033767700195,0.1624551057815552
kodim08.png,954.7868609428406,17.63792731507184,0.4556048810482025,128,1024,14,1512.9199469089508,False,15.415373514936322,0.23836414515972137,0.02723834477365017,0.16504043340682983,15.648193099159881,0.27544403076171875,0.7245559692382812,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.1261388659477234,0.24582228660583497
kodim09.png,569.8645498752594,24.65498296479932,0.7544695734977722,128,1024,14,1100.3730137348175,False,21.232872349766716,0.6161578297615051,0.00991643313318491,0.0995812863111496,20.036445252975568,0.6148129105567932,0.3851870894432068,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.06815294176340103,0.1315597712993622
kodim10.png,584.2247259616852,25.37135498099863,0.7279424071311951,128,1024,14,1105.1236379146576,False,22.524009455051402,0.5933964848518372,0.0049261474050581455,0.07018651813268661,23.07492601154637,0.6435392498970032,0.3564607501029968,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.046396512538194656,0.10840936005115509
kodim11.png,721.1854991912842,23.858150110011422,0.6316965222358704,128,1024,14,1277.6980233192444,False,21.099830374103803,0.4993607997894287,0.007583966013044119,0.08708596974611282,21.20103613837973,0.5271484851837158,0.4728515148162842,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.06008175387978554,0.14263570606708528
kodim12.png,560.8374018669128,25.65482908425578,0.7531326413154602,128,1024,14,1064.1550183296204,False,22.951095050090547,0.6708905100822449,0.003773817792534828,0.0614314079284668,24.232190847433216,0.6913624405860901,0.3086375594139099,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.039258696138858795,0.09313446879386902
kodim13.png,908.3960180282593,20.27572037054821,0.3762000799179077,128,1024,14,1385.0195360183716,False,18.8152844189657,0.2523709535598755,0.016827106475830078,0.1297193318605423,17.739905538951557,0.2871508300304413,0.7128491401672363,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.09692398458719254,0.22010901570320132
kodim14.png,693.786874294281,21.614739119353132,0.49882617592811584,128,1024,14,1226.852386713028,False,19.17135853553556,0.3360021412372589,0.010897780768573284,0.10439243912696838,19.626619212267805,0.3764587938785553,0.6235412359237671,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.07450038939714432,0.18430855870246887
kodim15.png,576.9850134849548,25.355091518515273,0.8005185127258301,128,1024,14,1030.5929896831512,False,20.771531562191075,0.646486759185791,0.005570454057306051,0.07463547587394714,22.541094214027847,0.6732285618782043,0.32677143812179565,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.05094946548342705,0.10611386001110076
kodim16.png,506.0905730724335,27.722903318017266,0.6724485754966736,128,1024,14,911.1924540996552,False,25.12941734734024,0.5768949389457703,0.00231224880553782,0.04808584973216057,26.359654248402645,0.6052148938179016,0.3947851061820984,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.03298846259713173,0.10534779131412506
kodim17.png,719.4259808063507,24.600365576551333,0.675764262676239,128,1024,14,1185.2433960437775,False,21.68274732627485,0.48487329483032227,0.007144616451114416,0.08452583104372025,21.46021109056232,0.49698391556739807,0.5030161142349243,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.06077132001519203,0.1492202788591385
kodim18.png,696.1019358634949,22.317514994021103,0.5042359828948975,128,1024,14,1104.3813951015472,False,20.372414113953315,0.3725556433200836,0.008945779874920845,0.09458213299512863,20.483817805623357,0.3916323184967041,0.6083676815032959,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.06776773184537888,0.1758877217769623
kodim19.png,693.4891092777252,22.39069658920863,0.6423200964927673,128,1024,14,1155.785892009735,False,20.39437627680178,0.5162771344184875,0.008073133416473866,0.08985061943531036,20.929578929249743,0.5483076572418213,0.4516923427581787,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.05504024028778076,0.13437066078186036
kodim20.png,462.9281806945801,24.28987435172982,0.791712760925293,128,1024,14,965.9822001457214,False,20.234806960485496,0.6821756362915039,0.005651071667671204,0.07517360895872116,22.478691450484053,0.7305402159690857,0.2694597840309143,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.04027004912495613,0.08610799610614778
kodim21.png,659.3276710510254,22.623159268965622,0.6481884121894836,128,1024,14,1165.2518680095673,False,20.50492782637946,0.5494425892829895,0.010364375077188015,0.10180557519197464,19.84456894624789,0.5702552795410156,0.4297447204589844,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.06558024138212204,0.1384131371974945
kodim22.png,648.4025218486786,25.249036230108466,0.6037401556968689,128,1024,14,1140.723360300064,False,21.990918998855385,0.4713173806667328,0.006112334784120321,0.0781814232468605,22.13792862405564,0.4937478303909302,0.5062521696090698,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.055713292211294174,0.14582106769084932
