image,variant,fit_time,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian
kodim01.png,minibatch,191.95106863975525,0.007042576093226671,0.08392005413770676,21.522684343597223,0.40996018052101135,0.590039849281311,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim02.png,minibatch,164.54705476760864,0.001506524975411594,0.03881397843360901,28.220236838029834,0.7454673647880554,0.2545326352119446,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim03.png,minibatch,209.94974374771118,0.0015399126568809152,0.039241719990968704,28.12503909492306,0.822277307510376,0.17772269248962402,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim04.png,minibatch,154.2327835559845,0.0026690990198403597,0.05166332423686981,25.73635285243337,0.7234413027763367,0.27655869722366333,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim05.png,minibatch,184.4713637828827,0.014487274922430515,0.12036309391260147,18.390132949757994,0.3556350767612457,0.6443649530410767,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim06.png,minibatch,189.99710822105408,0.004040125757455826,0.06356198340654373,23.936051013433143,0.5613989233970642,0.4386010766029358,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim07.png,minibatch,216.30719470977783,0.005743821617215872,0.07578800618648529,22.407990252269784,0.6252338290214539,0.37476617097854614,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim08.png,minibatch,203.76967597007751,0.01749703474342823,0.13227635622024536,17.57035523421059,0.4219697415828705,0.5780302286148071,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim09.png,minibatch,191.74204349517822,0.00339359138160944,0.05825453996658325,24.69340403794751,0.7705641388893127,0.22943586111068726,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim10.png,minibatch,188.68503499031067,0.003137485357001424,0.056013260036706924,25.034182877190233,0.7333989143371582,0.2666010856628418,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim11.png,minibatch,175.43721294403076,0.004566900432109833,0.06757884472608566,23.403784690537186,0.6210048198699951,0.3789951801300049,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim12.png,minibatch,181.77844715118408,0.002425328129902482,0.0492476187646389,26.15229478275306,0.7708096504211426,0.22919034957885742,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim13.png,minibatch,229.60326957702637,0.00956242997199297,0.09778767824172974,20.194316878732504,0.3701206147670746,0.629879355430603,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim14.png,minibatch,219.52062892913818,0.007328478153795004,0.08560653030872345,21.34986200913993,0.4841069281101227,0.5158931016921997,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim15.png,minibatch,178.80255436897278,0.0028913209680467844,0.0537710040807724,25.38903687767839,0.8093710541725159,0.19062894582748413,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim16.png,minibatch,173.8810305595398,0.0016676351660862565,0.04083668813109398,27.778989567074518,0.6878315806388855,0.3121684193611145,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim17.png,minibatch,206.40766763687134,0.003865028964355588,0.062169358134269714,24.128472450387022,0.662270724773407,0.337729275226593,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim18.png,minibatch,213.88609743118286,0.00579937594011426,0.07615363597869873,22.366187109222196,0.5101756453514099,0.4898243546485901,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim19.png,minibatch,236.47938466072083,0.006264114752411842,0.07914616167545319,22.031402919800183,0.6416329741477966,0.35836702585220337,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim20.png,minibatch,220.59906840324402,0.0040537165477871895,0.06366880238056183,23.921466339717906,0.7993090152740479,0.20069098472595215,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim21.png,minibatch,133.52834367752075,0.005592727568000555,0.0747845396399498,22.52376319567137,0.6549256443977356,0.3450743556022644,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim22.png,minibatch,173.6444010734558,0.003087581368163228,0.055566009134054184,25.103815613367683,0.6101826429367065,0.38981735706329346,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim23.png,minibatch,213.50317811965942,0.0028926979284733534,0.053783807903528214,25.386969351608705,0.8158247470855713,0.1841752529144287,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
kodim24.png,minibatch,183.84200477600098,0.0061751785688102245,0.07858230173587799,22.093504990784684,0.5575210452079773,0.4424789547920227,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288
