iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,35,29,0.09776899218559265,9.716373019748264,0.016041923314332962,0.12665671110153198,17.947436804013076,0.26328909397125244,0.7367109060287476,0.9581707715988159,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.09996286034584045,0.2273124694824219
2,36,28,0.09996286034584045,9.071858723958334,0.016272392123937607,0.12756328284740448,17.885484930858194,0.2647700011730194,0.7352299988269806,0.9590129852294922,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.10087734460830688,0.22774787545204161
3,39,25,0.10087734460830688,9.456888834635416,0.01595362275838852,0.1263076514005661,17.971404464752673,0.26491525769233704,0.735084742307663,0.9496257305145264,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.09930336475372314,0.22645964026451113
4,39,25,0.09930336475372314,8.58154296875,0.01556773018091917,0.12477070838212967,18.077747093638475,0.2642103433609009,0.7357896566390991,0.9402231574058533,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.09872111678123474,0.2261348247528076
5,41,23,0.09872111678123474,11.590745713975695,0.016213946044445038,0.12733399868011475,17.90111338326117,0.26172372698783875,0.7382762730121613,0.9484736919403076,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.10015561431646347,0.22777974605560303
6,36,28,0.10015561431646347,11.613888210720486,0.015616089105606079,0.12496434897184372,18.064276574156167,0.25935855507850647,0.7406414449214935,0.9478576183319092,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.0976470485329628,0.22624592781066896
7,38,26,0.0976470485329628,10.997263590494791,0.015655115246772766,0.1251204013824463,18.053437219459656,0.2615598738193512,0.7384401261806488,0.9489563703536987,576,0.421875,56.888888888888886,0.019775390625,9437184,165888,fp32,288,0.0967368483543396,0.22507750391960143
8,34,30,0.0967368483543396,11.663648817274305,0.01625201292335987,0.12748338282108307,17.89092743982846,0.2581035792827606,0.7418964207172394,0.9560034871101379,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.10020937025547028,0.2285467803478241
9,35,29,0.10020937025547028,11.501905653211805,0.016000153496861458,0.1264917105436325,17.958758114378014,0.256284236907959,0.743715763092041,0.9543549418449402,704,0.515625,46.54545454545455,0.024169921875,9437184,202752,fp32,288,0.10001526027917862,0.2287553608417511
10,39,25,0.10001526027917862,11.01133558485243,0.015257913619279861,0.12352292984724045,18.165049258652594,0.2600069046020508,0.7399930953979492,0.956760048866272,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.09729661792516708,0.22583591341972353
11,37,27,0.09729661792516708,9.155697292751736,0.01607762649655342,0.12679758667945862,17.937781931456694,0.2589170038700104,0.7410829961299896,0.9543463587760925,832,0.609375,39.38461538461539,0.028564453125,9437184,239616,fp32,288,0.0997675433754921,0.2280306339263916
12,35,29,0.0997675433754921,7.932535807291667,0.01586759276688099,0.1259666383266449,17.994890461577803,0.260568767786026,0.739431232213974,0.9556819796562195,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.0985998809337616,0.2267661511898041
13,36,28,0.0985998809337616,8.95597669813368,0.015898972749710083,0.1260911226272583,17.98631055689323,0.260033518075943,0.739966481924057,0.9576227068901062,960,0.703125,34.13333333333333,0.032958984375,9437184,276480,fp32,288,0.09917822480201721,0.22733587622642518
14,35,29,0.09917822480201721,8.469306098090279,0.015051509253680706,0.12268459051847458,18.224201200533454,0.26050862669944763,0.7394913733005524,0.9544861316680908,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.09639250487089157,0.22501227855682376
