iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,20,44,0.1614527702331543,12.922753228081596,0.03750874102115631,0.19367173314094543,14.25867527809023,0.23267024755477905,0.767329752445221,1.0102922916412354,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.14874915778636932,0.2724652767181397
2,24,40,0.14874915778636932,9.967210557725695,0.03838701546192169,0.19592604041099548,14.158156281912614,0.2347414493560791,0.7652585506439209,1.0039002895355225,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.15093277394771576,0.2737979292869568
3,22,42,0.15093277394771576,9.1461181640625,0.03876974433660507,0.19690033793449402,14.11507109957623,0.23416638374328613,0.7658336162567139,1.0030062198638916,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.14974959194660187,0.2729663968086243
4,21,43,0.14974959194660187,8.218299018012154,0.03847406432032585,0.1961480677127838,14.148319444261766,0.232713982462883,0.767286017537117,1.005896806716919,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.15257269144058228,0.27551535665988924
5,20,44,0.15257269144058228,9.726460774739584,0.03686879202723503,0.1920124739408493,14.333410345852897,0.23586754500865936,0.7641324549913406,1.0036861896514893,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.1462256759405136,0.26980703175067905
6,24,40,0.1462256759405136,10.476515028211805,0.040222495794296265,0.2005554735660553,13.955310530229355,0.2340754270553589,0.7659245729446411,1.0058753490447998,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.15296591818332672,0.2755576491355896
7,22,42,0.15296591818332672,8.96792941623264,0.03578395023941994,0.18916645646095276,14.463117340127633,0.23661260306835175,0.7633873969316483,1.0038952827453613,576,0.421875,56.888888888888886,0.019775390625,9437184,165888,fp32,288,0.14322274923324585,0.26725567877292633
8,23,41,0.14322274923324585,12.106068929036459,0.044407110661268234,0.2107299417257309,13.525476099256345,0.23496951162815094,0.7650304883718491,0.9999361038208008,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.16091732680797577,0.28173995912075045
9,16,48,0.16091732680797577,10.17210218641493,0.03848077356815338,0.19616517424583435,14.147563153236808,0.23492182791233063,0.7650781720876694,1.0077848434448242,704,0.515625,46.54545454545455,0.024169921875,9437184,202752,fp32,288,0.1532139778137207,0.2755868166685105
10,20,44,0.1532139778137207,8.01205105251736,0.040706295520067215,0.20175801217556,13.903383392281256,0.23560534417629242,0.7643946558237076,1.005936622619629,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.1569085270166397,0.2784057527780533
11,18,46,0.1569085270166397,8.100128173828125,0.03743724524974823,0.19348706305027008,14.266961890530174,0.23591141402721405,0.764088585972786,1.0013821125030518,832,0.609375,39.38461538461539,0.028564453125,9437184,239616,fp32,288,0.1486189067363739,0.27171284258365636
12,22,42,0.1486189067363739,9.11136203342014,0.03708280622959137,0.19256895780563354,14.308273992056575,0.23566965758800507,0.7643303424119949,1.0006824731826782,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.1474345326423645,0.2708136945962906
13,22,42,0.1474345326423645,8.46040513780382,0.04045752063393593,0.20114055275917053,13.930008104552122,0.23415352404117584,0.7658464759588242,1.0075656175613403,960,0.703125,34.13333333333333,0.032958984375,9437184,276480,fp32,288,0.15586699545383453,0.27786289155483246
14,21,43,0.15586699545383453,9.693484836154514,0.03635874390602112,0.19067968428134918,14.39391075762371,0.2365444153547287,0.7634555846452713,1.008556604385376,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.14603430032730103,0.2695185571908951
