iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,32,32,0.07333824038505554,13.215552435980904,0.013662406243383884,0.11688629537820816,18.644728625134146,0.36847302317619324,0.6315269768238068,0.8997007012367249,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.0807192400097847,0.19088078737258912
2,19,45,0.0807192400097847,11.545223659939236,0.015082095749676228,0.12280918657779694,18.21538316580416,0.36272719502449036,0.6372728049755096,0.9103636741638184,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.08877533674240112,0.19847483038902286
3,13,51,0.08877533674240112,8.70174831814236,0.013045703992247581,0.11421779543161392,18.845325197699566,0.36568257212638855,0.6343174278736115,0.9087041616439819,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.08200766146183014,0.1924696147441864
4,18,46,0.08200766146183014,6.654442681206597,0.01312579307705164,0.11456785351037979,18.81874593898623,0.36532071232795715,0.6346792876720428,0.9107487201690674,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.08280307054519653,0.1931783139705658
5,17,47,0.08280307054519653,6.94181654188368,0.012625891715288162,0.1123649924993515,18.987379882360727,0.36686941981315613,0.6331305801868439,0.9090499877929688,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.08095300197601318,0.19138851761817932
6,18,46,0.08095300197601318,8.49422878689236,0.012738090939819813,0.11286315321922302,18.948956507157064,0.3669984042644501,0.6330015957355499,0.9043824672698975,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.08128396421670914,0.19162749052047728
7,18,46,0.08128396421670914,11.723158094618055,0.014887054450809956,0.12201251834630966,18.27191095896783,0.3582494258880615,0.6417505741119385,0.9070402383804321,576,0.421875,56.888888888888886,0.019775390625,9437184,165888,fp32,288,0.08922640234231949,0.1997312366962433
8,16,48,0.08922640234231949,10.148366292317709,0.014200502075254917,0.11916586011648178,18.476963422923685,0.3629117012023926,0.6370882987976074,0.9098549485206604,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.08693023025989532,0.19696184396743777
9,14,50,0.08693023025989532,8.418528238932291,0.012053979560732841,0.1097906157374382,19.188696740517543,0.3667888641357422,0.6332111358642578,0.912946879863739,704,0.515625,46.54545454545455,0.024169921875,9437184,202752,fp32,288,0.08011344075202942,0.19073297977447512
10,18,46,0.08011344075202942,7.707553439670139,0.012039460241794586,0.10972447693347931,19.193930155960672,0.36882853507995605,0.631171464920044,0.9097045660018921,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.07812277227640152,0.18873251080513
11,20,44,0.07812277227640152,8.25992160373264,0.012469626031816006,0.11166747659444809,19.041465266600383,0.3690127432346344,0.6309872567653656,0.9072723388671875,832,0.609375,39.38461538461539,0.028564453125,9437184,239616,fp32,288,0.07961113750934601,0.18988636136054993
12,19,45,0.07961113750934601,8.108605278862846,0.012928399257361889,0.11370311677455902,18.88455326371693,0.3669684827327728,0.6330315172672272,0.9112552404403687,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.0807449221611023,0.1912022411823273
13,19,45,0.0807449221611023,11.042955186631945,0.011659097857773304,0.10797730088233948,19.333350096779228,0.3698877990245819,0.6301122009754181,0.9104007482528687,960,0.703125,34.13333333333333,0.032958984375,9437184,276480,fp32,288,0.07681925594806671,0.187477844953537
14,23,41,0.07681925594806671,10.137854682074654,0.011505751870572567,0.10726486891508102,19.390850390546806,0.37221047282218933,0.6277895271778107,0.9066708087921143,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.07518399506807327,0.18570510149002076
