iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,14,18,0.055098045617341995,0.005523625295609236,0.07432109862565994,22.577758781278057,0.7533872127532959,0.2466127872467041,0.3796243667602539,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.040970757603645325,0.08209916353225709
2,14,18,0.040970757603645325,0.004462089389562607,0.0667988732457161,23.504619653934768,0.8006443977355957,0.1993556022644043,0.280404657125473,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.035120055079460144,0.06796716451644898
3,15,17,0.035120055079460144,0.003921179100871086,0.06261932104825974,24.0658361130358,0.8249397873878479,0.1750602126121521,0.23686367273330688,160,0.1171875,204.8,0.0054931640625,9437184,46080,fp32,288,0.03182170167565346,0.060469403862953186
4,14,18,0.03182170167565346,0.003320235526189208,0.057621486485004425,24.788312599314224,0.8454604148864746,0.1545395851135254,0.2024649679660797,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.028782734647393227,0.05393410474061966
5,14,18,0.028782734647393227,0.002849186770617962,0.053377773612737656,25.452791165472703,0.8631501793861389,0.13684982061386108,0.17629612982273102,224,0.1640625,146.28571428571428,0.0076904296875,9437184,64512,fp32,288,0.025921260938048363,0.04810697287321091
6,14,18,0.025921260938048363,0.002480496885254979,0.04980458691716194,26.054612662956625,0.8767446875572205,0.12325531244277954,0.15873895585536957,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.023138076066970825,0.043161523342132566
7,14,18,0.023138076066970825,0.0023128052707761526,0.04809163510799408,26.3586107874203,0.8849121928215027,0.11508780717849731,0.14834687113761902,288,0.2109375,113.77777777777777,0.0098876953125,9437184,82944,fp32,288,0.021911703050136566,0.040546923875808716
8,14,18,0.021911703050136566,0.0020325409714132547,0.04508370906114578,26.919606564593394,0.8943185806274414,0.1056814193725586,0.13525575399398804,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.019708478823304176,0.036903066933155065
9,13,19,0.019708478823304176,0.0017962849233299494,0.04238260164856911,27.45624683690093,0.9033970832824707,0.0966029167175293,0.12407547980546951,352,0.2578125,93.0909090909091,0.0120849609375,9437184,101376,fp32,288,0.01796555332839489,0.033693026006221774
10,13,19,0.01796555332839489,0.0015155680011957884,0.038930296897888184,28.194245875214207,0.9137576222419739,0.08624237775802612,0.10781176388263702,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.01586567610502243,0.02994101643562317
11,13,19,0.01586567610502243,0.001248444546945393,0.035333335399627686,29.03630805391093,0.9228578209877014,0.07714217901229858,0.09455729275941849,416,0.3046875,78.76923076923077,0.0142822265625,9437184,119808,fp32,288,0.013901527971029282,0.026549658179283144
12,14,18,0.013901527971029282,0.001141208689659834,0.033781781792640686,29.426350040649865,0.9284548163414001,0.07154518365859985,0.08575837314128876,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.012770074419677258,0.024525096267461778
13,13,19,0.012770074419677258,0.0010212267516180873,0.031956639140844345,29.908779110349638,0.9364961981773376,0.06350380182266235,0.07233697175979614,480,0.3515625,68.26666666666667,0.0164794921875,9437184,138240,fp32,288,0.0113605335354805,0.02178918719291687
14,12,20,0.0113605335354805,0.0009170469711534679,0.03028278425335884,30.37608545333527,0.940363347530365,0.05963665246963501,0.06877975165843964,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.010589923709630966,0.02039926946163178
