image,n_init,n_gaussians_final,n_iterations,total_time,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim01.png,64,512,14,91.24297070503235,17.148594428831824,0.2492164820432663,0.0038613122887909412,0.06213945895433426,24.132650970952426,0.8312087655067444,0.16879123449325562,0.15511678159236908,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.03503616899251938,0.06178718209266663
kodim02.png,64,512,14,89.41765308380127,22.1116645642415,0.6060969829559326,0.0005327105172909796,0.023080522194504738,32.73508766109453,0.9551463723182678,0.04485362768173218,0.05763682723045349,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.0077781337313354015,0.015193232521414758
kodim03.png,64,512,14,78.88107013702393,21.834204347573298,0.6790232062339783,0.0006751841865479946,0.025984305888414383,31.705777605851445,0.9447892308235168,0.055210769176483154,0.07953686267137527,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.010567600838840008,0.019496234506368636
kodim04.png,64,512,14,82.09390306472778,20.103422098509558,0.5487865805625916,0.00037383573362603784,0.019334832206368446,34.27319073594666,0.9726248383522034,0.02737516164779663,0.04315562546253204,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.004969070199877024,0.009450288489460945
kodim05.png,64,512,14,112.1446692943573,15.174713058875763,0.22004859149456024,0.006675937678664923,0.08170641213655472,21.75487608623246,0.7816596627235413,0.21834033727645874,0.1505337953567505,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.04606285318732262,0.08051835000514984
kodim06.png,64,512,14,94.78584718704224,20.06635017383861,0.4241917133331299,0.0012779443059116602,0.03574834764003754,28.934881177113905,0.9266848564147949,0.07331514358520508,0.06755286455154419,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.013657025061547756,0.025588648766279223
kodim07.png,64,512,14,86.7949230670929,18.716026004882828,0.52935391664505,0.001533209695480764,0.039156220853328705,28.143984865410374,0.9239255785942078,0.07607442140579224,0.08561256527900696,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.017433064058423042,0.029161335527896882
kodim08.png,64,512,14,109.0285439491272,13.548299752579817,0.22396118938922882,0.004472742322832346,0.06687856465578079,23.494261473292397,0.8781418204307556,0.12185817956924438,0.10015542060136795,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.031898871064186096,0.04989073276519776
kodim09.png,64,512,14,82.22100925445557,19.207046938303087,0.6298341155052185,0.0017265139613300562,0.041551340371370316,27.62829888943135,0.9240682721138,0.07593172788619995,0.10634087026119232,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.01791759952902794,0.029520425200462344
kodim10.png,64,512,14,90.59278798103333,20.620308854713297,0.6009166836738586,0.0006415906827896833,0.02532964013516903,31.92742059835166,0.9619352221488953,0.038064777851104736,0.044064976274967194,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.006801817566156387,0.013054409623146059
