tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,64,64,7,27.970100307532384,30.069385767209088,64,64
1,0,64,64,128,64,64,7,24.36775038353705,26.531019592547302,64,64
2,0,128,64,192,64,64,7,23.946974018704736,24.260895230946268,64,64
3,0,192,64,256,64,64,7,26.994317430976473,27.672191981500443,64,64
4,64,0,128,64,64,64,7,25.96191236317974,26.08385133900486,64,64
5,64,64,128,128,64,64,7,19.459789667198486,20.816876303028415,64,64
6,64,128,128,192,64,64,7,24.21569497122729,25.445827814989062,64,64
7,64,192,128,256,64,64,7,28.726611796313,28.325294699610378,64,64
8,128,0,192,64,64,64,7,28.146839113905028,27.625688980209464,64,64
9,128,64,192,128,64,64,7,25.818712761993186,26.258381435834956,64,64
10,128,128,192,192,64,64,7,29.598571032161203,29.138210201804057,64,64
11,128,192,192,256,64,64,7,29.60083713973493,31.177290930475337,64,64
12,192,0,256,64,64,64,7,27.055244002810493,28.545228499082086,64,64
13,192,64,256,128,64,64,7,26.88298929590351,28.555532402927177,64,64
14,192,128,256,192,64,64,7,31.845913527976993,33.192934458620435,64,64
15,192,192,256,256,64,64,7,29.102369795161323,30.73793908851774,64,64
