tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,64,64,7,26.64272578103134,28.951348790691803,64,64
1,0,64,64,128,64,64,7,24.19763500738734,25.003424136322742,64,64
2,0,128,64,192,64,64,7,28.12965299687338,28.53245624073564,64,64
3,0,192,64,256,64,64,7,24.517773260392772,25.484974496685627,64,64
4,64,0,128,64,64,64,7,27.081374508266038,24.604358082238406,64,64
5,64,64,128,128,64,64,7,29.142353323793838,31.66208196189927,64,64
6,64,128,128,192,64,64,7,26.029847651414148,25.804757537431637,64,64
7,64,192,128,256,64,64,7,24.821146661429484,23.56455753836382,64,64
8,128,0,192,64,64,64,7,28.744473250788722,27.248360428798616,64,64
9,128,64,192,128,64,64,7,30.506212658126984,29.120572372095687,64,64
10,128,128,192,192,64,64,7,20.22492130730535,20.75426247105895,64,64
11,128,192,192,256,64,64,7,20.77247732033961,18.716190880892462,64,64
12,192,0,256,64,64,64,7,20.81559741031392,21.72961972697065,64,64
13,192,64,256,128,64,64,7,21.879915104394012,22.60878879151455,64,64
14,192,128,256,192,64,64,7,21.00386696142354,21.23819839127908,64,64
15,192,192,256,256,64,64,7,21.47836122356949,21.59815860766928,64,64
