tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,64,64,7,25.87128333174316,28.377084975241104,64,64
1,0,64,64,128,64,64,7,18.6055726973495,21.260877005149133,64,64
2,0,128,64,192,64,64,7,21.615744230969376,21.859180790166345,64,64
3,0,192,64,256,64,64,7,22.03234224499921,22.637124298634443,64,64
4,64,0,128,64,64,64,7,28.69866580512086,29.717584334796655,64,64
5,64,64,128,128,64,64,7,17.10106529654189,17.147965712512217,64,64
6,64,128,128,192,64,64,7,28.731671096589295,29.018662617264344,64,64
7,64,192,128,256,64,64,7,24.619600513691175,22.170957174528432,64,64
8,128,0,192,64,64,64,7,31.971626794523125,35.77000347309172,64,64
9,128,64,192,128,64,64,7,19.135687150122976,19.342207342671703,64,64
10,128,128,192,192,64,64,7,31.583283116530495,32.026341745587885,64,64
11,128,192,192,256,64,64,7,31.768428600977686,27.589452302455438,64,64
12,192,0,256,64,64,64,7,28.46878152964323,26.72574800069355,64,64
13,192,64,256,128,64,64,7,27.907813124499743,35.63467588685335,64,64
14,192,128,256,192,64,64,7,27.118317708088007,30.668982590925495,64,64
15,192,192,256,256,64,64,7,27.368839384128677,25.08433656609546,64,64
