epoch,loss,l1,dssim,mse,rmse,psnr,ssim,active_gaussians
1,0.5860674381256104,0.6077951788902283,0.49915650486946106,0.4033028185367584,0.6350612714823337,3.9436874274786597,0.5008434951305389,32
2,0.5860142707824707,0.607748806476593,0.4990760385990143,0.40323057770729065,0.6350043918803165,3.944465418664845,0.5009239614009857,32
3,0.5859847068786621,0.6077172160148621,0.49905478954315186,0.403165727853775,0.6349533273034916,3.945163932122646,0.5009452104568481,32
4,0.5859562158584595,0.6076872944831848,0.4990319311618805,0.4031127393245697,0.6349115996141271,3.945734767802929,0.5009680688381195,32
5,0.5859283208847046,0.607656717300415,0.49901464581489563,0.4030686914920807,0.6348769105047691,3.9462093441172135,0.5009853541851044,32
6,0.5858999490737915,0.6076225638389587,0.49900946021080017,0.4030247628688812,0.6348423133888298,3.946682687711907,0.5009905397891998,32
7,0.5858691930770874,0.6075871586799622,0.49899742007255554,0.40298619866371155,0.6348119396039362,3.94709827068316,0.5010025799274445,32
8,0.5858322381973267,0.6075526475906372,0.49895063042640686,0.40294981002807617,0.634783277999725,3.9474904453346653,0.5010493695735931,32
9,0.5857958197593689,0.6075165271759033,0.4989128112792969,0.4029291570186615,0.6347670100270346,3.9477130467026127,0.5010871887207031,32
10,0.5857680439949036,0.6074880957603455,0.4988876283168793,0.40293335914611816,0.6347703199946562,3.94766775459063,0.5011123716831207,32
11,0.5857316851615906,0.6074559688568115,0.4988344609737396,0.4029136896133423,0.6347548263805028,3.947879764290459,0.5011655390262604,32
12,0.5856945514678955,0.6074231266975403,0.49878016114234924,0.4028920829296112,0.634737806444213,3.9481126656628813,0.5012198388576508,30
13,0.5856621265411377,0.6073879599571228,0.4987586736679077,0.40288040041923523,0.6347286037506387,3.9482385982280905,0.5012413263320923,30
14,0.5856355428695679,0.6073534488677979,0.498763769865036,0.4028800427913666,0.6347283220334244,3.9482424533642213,0.501236230134964,30
15,0.5856046676635742,0.607319712638855,0.49874451756477356,0.40286365151405334,0.6347154098602407,3.9484191507765125,0.5012554824352264,30
16,0.5855692028999329,0.6072819232940674,0.49871826171875,0.4028337299823761,0.6346918385975796,3.9487417224119357,0.50128173828125,30
17,0.5855346322059631,0.6072454452514648,0.4986914098262787,0.4028012454509735,0.6346662472914197,3.949091951812836,0.5013085901737213,30
18,0.5855015516281128,0.6072100400924683,0.4986675977706909,0.4027594327926636,0.6346333057700829,3.9495427932523435,0.5013324022293091,30
19,0.5854674577713013,0.6071736812591553,0.49864235520362854,0.4027152955532074,0.6345985310046087,3.9500187500733865,0.5013576447963715,30
20,0.5854330658912659,0.6071351170539856,0.4986248314380646,0.40266457200050354,0.6345585646735087,3.9505657952616997,0.5013751685619354,30
21,0.5853957533836365,0.607094943523407,0.4985990822315216,0.40261057019233704,0.6345160125578684,3.9511482716377855,0.5014009177684784,30
22,0.5853573679924011,0.6070543527603149,0.49856939911842346,0.40254929661750793,0.6344677270102144,3.95180927764607,0.5014306008815765,30
23,0.5853196382522583,0.6070137023925781,0.49854323267936707,0.40249204635620117,0.6344226086420638,3.9524269719502385,0.5014567673206329,30
24,0.585282564163208,0.6069720387458801,0.4985246956348419,0.40244075655937195,0.6343821849322158,3.952980431212547,0.5014753043651581,30
