iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,8,8,0.10357784479856491,8.35723876953125,0.015713917091488838,0.12535516917705536,18.037154915798638,0.2139158397912979,0.7860841751098633,-1.0,48,0.2109375,113.77777777777777,0.00164794921875,1572864,13824,fp32,288,0.09973270446062088,0.2370029985904694
2,7,9,0.09973270446062088,7.612101236979167,0.015776557847857475,0.1256047636270523,18.01987756839029,0.21730661392211914,0.7826933860778809,-1.0,64,0.28125,85.33333333333333,0.002197265625,1572864,18432,fp32,288,0.10012266784906387,0.2366368114948273
3,8,8,0.10012266784906387,5.50079345703125,0.01541389524936676,0.12415271252393723,18.12087620692235,0.2178971916437149,0.7821028232574463,-1.0,80,0.3515625,68.26666666666667,0.00274658203125,1572864,23040,fp32,288,0.09799493104219437,0.23481650948524477
4,8,8,0.09799493104219437,6.737772623697917,0.01518904510885477,0.12324384599924088,18.18469512653879,0.21817155182361603,0.7818284630775452,-1.0,96,0.421875,56.888888888888886,0.0032958984375,1572864,27648,fp32,288,0.09727133065462112,0.23418275713920594
5,8,8,0.09727133065462112,7.100423177083333,0.015096336603164673,0.122867152094841,18.211284353491774,0.2173091173171997,0.7826908826828003,-1.0,112,0.4921875,48.76190476190476,0.00384521484375,1572864,32256,fp32,288,0.0963355302810669,0.2336066007614136
6,8,8,0.0963355302810669,6.48956298828125,0.014444362372159958,0.12018470466136932,18.403016114661966,0.21789978444576263,0.7821002006530762,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09457438439130783,0.2320795476436615
7,8,8,0.09457438439130783,6.25152587890625,0.014797483570873737,0.12164490669965744,18.29812106947273,0.21654050052165985,0.783459484577179,-1.0,144,0.6328125,37.925925925925924,0.00494384765625,1572864,41472,fp32,288,0.09577757120132446,0.2333139538764954
8,8,8,0.09577757120132446,7.668558756510417,0.01477888971567154,0.1215684562921524,18.303582044651918,0.2181681990623474,0.7818318009376526,-1.0,160,0.703125,34.13333333333333,0.0054931640625,1572864,46080,fp32,288,0.09565546363592148,0.23289073109626773
9,9,7,0.09565546363592148,4.480997721354167,0.014679115265607834,0.12115740031003952,18.333001403376507,0.2205916792154312,0.77940833568573,-1.0,176,0.7734375,31.03030303030303,0.00604248046875,1572864,50688,fp32,288,0.0952620729804039,0.23209132552146916
10,9,7,0.0952620729804039,7.735188802083333,0.015419968403875828,0.12417716532945633,18.119165048826428,0.2185562700033188,0.78144371509552,-1.0,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.0961916446685791,0.2332420587539673
11,8,8,0.0961916446685791,6.294759114583333,0.014401387423276901,0.1200057789683342,18.415956587154174,0.22079141438007355,0.7792086005210876,-1.0,208,0.9140625,26.256410256410255,0.00714111328125,1572864,59904,fp32,288,0.0942617654800415,0.23125113248825074
12,8,8,0.0942617654800415,5.590311686197917,0.014390160329639912,0.11995899677276611,18.41934340518597,0.22125796973705292,0.7787420153617859,-1.0,224,0.984375,24.38095238095238,0.0076904296875,1572864,64512,fp32,288,0.09407928586006165,0.23101183176040652
13,8,8,0.09407928586006165,6.634521484375,0.014409837312996387,0.12004098296165466,18.41340895436538,0.22233925759792328,0.7776607275009155,-1.0,240,1.0546875,22.755555555555556,0.00823974609375,1572864,69120,fp32,288,0.09453392773866653,0.23115928769111638
14,9,7,0.09453392773866653,8.28399658203125,0.014278593473136425,0.11949306726455688,18.453145821268762,0.22009742259979248,0.7799025774002075,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.09311433881521225,0.23047198653221132
