iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,8,8,0.07770688831806183,7.646687825520833,0.01236621756106615,0.11120349913835526,19.07763065525701,0.41584575176239014,0.5841542482376099,-1.0,48,0.2109375,113.77777777777777,0.00164794921875,1572864,13824,fp32,288,0.07975497096776962,0.18063482642173767
2,7,9,0.07975497096776962,7.988993326822917,0.013537555001676083,0.11635100096464157,18.68459779738292,0.4124796390533447,0.5875203609466553,-1.0,64,0.28125,85.33333333333333,0.002197265625,1572864,18432,fp32,288,0.0853668674826622,0.18579756617546084
3,7,9,0.0853668674826622,6.414794921875,0.013663229532539845,0.1168898195028305,18.644466190620477,0.4145231544971466,0.5854768753051758,-1.0,80,0.3515625,68.26666666666667,0.00274658203125,1572864,23040,fp32,288,0.08477324992418289,0.18491397500038148
4,6,10,0.08477324992418289,4.578145345052083,0.013850600458681583,0.11768857389688492,18.585313905852473,0.4147531986236572,0.5852468013763428,-1.0,96,0.421875,56.888888888888886,0.0032958984375,1572864,27648,fp32,288,0.08496514707803726,0.18502147793769838
5,6,10,0.08496514707803726,4.792277018229167,0.013347375206649303,0.1155308410525322,18.746041265506776,0.41601574420928955,0.5839842557907104,-1.0,112,0.4921875,48.76190476190476,0.00384521484375,1572864,32256,fp32,288,0.08273543417453766,0.18298519849777223
6,6,10,0.08273543417453766,6.605021158854167,0.014718311838805676,0.12131904810667038,18.3214202033027,0.4131516218185425,0.5868483781814575,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.08734473586082458,0.18724546432495118
7,5,11,0.08734473586082458,5.961100260416667,0.014444814063608646,0.12018658220767975,18.402880421950588,0.41366055607795715,0.5863394737243652,-1.0,144,0.6328125,37.925925925925924,0.00494384765625,1572864,41472,fp32,288,0.08663991838693619,0.186579829454422
8,6,10,0.08663991838693619,4.055277506510417,0.0146283358335495,0.12094765901565552,18.348050929657745,0.4137810170650482,0.5862189531326294,-1.0,160,0.703125,34.13333333333333,0.0054931640625,1572864,46080,fp32,288,0.08677607029676437,0.18666464686393738
9,6,10,0.08677607029676437,5.327860514322917,0.016140179708600044,0.12704400718212128,17.920915845935813,0.41286739706993103,0.5871325731277466,-1.0,176,0.7734375,31.03030303030303,0.00604248046875,1572864,50688,fp32,288,0.08943257480859756,0.18897257447242738
10,5,11,0.08943257480859756,6.374613444010417,0.016010316088795662,0.12653188407421112,17.956000927506608,0.41128697991371155,0.5887130498886108,-1.0,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.08904215693473816,0.1889763355255127
11,5,11,0.08904215693473816,8.289591471354166,0.01404209341853857,0.11849933862686157,18.525681455505335,0.4134410321712494,0.5865589380264282,-1.0,208,0.9140625,26.256410256410255,0.00714111328125,1572864,59904,fp32,288,0.08493702858686447,0.18526141047477723
12,6,10,0.08493702858686447,5.80596923828125,0.01533893495798111,0.12385045737028122,18.142047997449907,0.4128454625606537,0.5871545076370239,-1.0,224,0.984375,24.38095238095238,0.0076904296875,1572864,64512,fp32,288,0.08762961626052856,0.18753459453582766
13,5,11,0.08762961626052856,5.244954427083333,0.01501399651169777,0.12253161519765854,18.235036851452474,0.4136773645877838,0.5863226652145386,-1.0,240,1.0546875,22.755555555555556,0.00823974609375,1572864,69120,fp32,288,0.08663246780633926,0.18657050728797914
14,5,11,0.08663246780633926,7.320658365885417,0.014618935994803905,0.12090878933668137,18.350842142221854,0.4147457182407379,0.5852543115615845,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.0858636274933815,0.1857417643070221
