tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,16,16,7,19.218830799213688,19.246070382379383,64,64
1,0,64,64,128,16,16,7,20.170553151399417,19.935244909525117,64,64
2,0,128,64,192,16,16,7,18.94889934014808,18.782230061289066,64,64
3,0,192,64,256,16,16,7,16.223234065700215,17.71096189791659,64,64
4,64,0,128,64,16,16,7,25.565163020543405,23.469069304473678,64,64
5,64,64,128,128,16,16,7,24.669925660279944,22.36237622361781,64,64
6,64,128,128,192,16,16,7,22.037306231690827,21.25840300885105,64,64
7,64,192,128,256,16,16,7,23.145327072389147,23.291788251165354,64,64
8,128,0,192,64,16,16,7,19.449250997118693,19.547464221080737,64,64
9,128,64,192,128,16,16,7,22.901582627759005,22.53768559936137,64,64
10,128,128,192,192,16,16,7,18.12461993104362,17.165313297863158,64,64
11,128,192,192,256,16,16,7,18.963843782686013,18.730419831479747,64,64
12,192,0,256,64,16,16,7,22.2098309882705,21.099953561225355,64,64
13,192,64,256,128,16,16,7,22.58990831235016,19.667293167202125,64,64
14,192,128,256,192,16,16,7,17.545837506779343,17.144436369711844,64,64
15,192,192,256,256,16,16,7,24.79150549164846,19.925100821208204,64,64
