tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,16,16,7,29.30716989998267,26.779955912891555,64,64
1,0,64,64,128,16,16,7,30.670574753211625,27.886308760861425,64,64
2,0,128,64,192,16,16,7,25.192876060036497,16.201391591337234,64,64
3,0,192,64,256,16,16,7,27.504143332382736,18.83611332320672,64,64
4,64,0,128,64,16,16,7,30.257713979656153,22.758465412499675,64,64
5,64,64,128,128,16,16,7,18.90159620904837,14.978786253798745,64,64
6,64,128,128,192,16,16,7,19.884841253129537,19.974025798705597,64,64
7,64,192,128,256,16,16,7,22.00255100113241,16.67302467995802,64,64
8,128,0,192,64,16,16,7,21.889496204675986,20.31382590781131,64,64
9,128,64,192,128,16,16,7,16.20592792974513,15.569425633178263,64,64
10,128,128,192,192,16,16,7,20.84000571715366,21.369199231530672,64,64
11,128,192,192,256,16,16,7,15.443876671106235,15.019738052604454,64,64
12,192,0,256,64,16,16,7,20.71232671388937,20.527851327755037,64,64
13,192,64,256,128,16,16,7,15.977635877412482,16.32415114598683,64,64
14,192,128,256,192,16,16,7,18.606274114244773,18.6180798180683,64,64
15,192,192,256,256,16,16,7,20.361494078250594,19.13220595293464,64,64
