tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,16,16,7,14.453959094655374,10.914227940094934,64,64
1,0,64,64,128,16,16,7,16.128414384161502,10.500385584026233,64,64
2,0,128,64,192,16,16,7,24.027837557532138,13.999517752583298,64,64
3,0,192,64,256,16,16,7,23.37774979652349,16.906483121813892,64,64
4,64,0,128,64,16,16,7,21.067681928329485,20.39130699940322,64,64
5,64,64,128,128,16,16,7,19.765391376656904,19.444948071320802,64,64
6,64,128,128,192,16,16,7,22.294332878914,20.56225707145043,64,64
7,64,192,128,256,16,16,7,26.038052771984045,26.407931214838833,64,64
8,128,0,192,64,16,16,7,17.804322221503508,17.889311960030824,64,64
9,128,64,192,128,16,16,7,19.100533896951294,19.208838645986894,64,64
10,128,128,192,192,16,16,7,20.499130497231835,20.42285254040059,64,64
11,128,192,192,256,16,16,7,26.473156085326806,26.798879534599408,64,64
12,192,0,256,64,16,16,7,21.163613030980265,19.88287722128517,64,64
13,192,64,256,128,16,16,7,29.343996865703875,27.608915530584284,64,64
14,192,128,256,192,16,16,7,28.525386676210843,28.613534099121516,64,64
15,192,192,256,256,16,16,7,27.546791198467965,27.386984006807737,64,64
