epoch,loss,l1,dssim,mse,rmse,psnr,ssim,active_gaussians
1,0.4287824332714081,0.4113095700740814,0.4986738860607147,0.1926703304052353,0.43894228596164586,7.1518515763264325,0.5013261139392853,64
2,0.42862674593925476,0.41123005747795105,0.4982134997844696,0.1925821453332901,0.4388418226802114,7.153839794089738,0.5017865002155304,64
3,0.42852553725242615,0.41115865111351013,0.4979931116104126,0.19251960515975952,0.4387705609538538,7.1552503746675455,0.5020068883895874,64
4,0.4284505844116211,0.4110967218875885,0.4978660047054291,0.1924768090248108,0.43872179000456635,7.156215896663967,0.5021339952945709,64
5,0.42837101221084595,0.4110357463359833,0.49771198630332947,0.19243568181991577,0.4386749158772539,7.1571439682971585,0.5022880136966705,64
6,0.42830556631088257,0.4109778106212616,0.4976165294647217,0.19240082800388336,0.4386351878313952,7.157930630665374,0.5023834705352783,64
7,0.4282397925853729,0.41091489791870117,0.4975392818450928,0.1923491507768631,0.43857627703383945,7.159097265409805,0.5024607181549072,64
8,0.42818543314933777,0.41086384654045105,0.4974716901779175,0.19229787588119507,0.4385178170624257,7.160255127180508,0.5025283098220825,64
9,0.4281325936317444,0.4108130931854248,0.4974106252193451,0.19224752485752106,0.4384604028387524,7.161392427057787,0.5025893747806549,64
10,0.4280790686607361,0.4107626676559448,0.49734461307525635,0.19219964742660522,0.43840580222734876,7.162474131159165,0.5026553869247437,64
11,0.4280291497707367,0.41071417927742004,0.4972889721393585,0.1921539157629013,0.438353642351585,7.163507607165654,0.5027110278606415,65
12,0.4279915392398834,0.41067466139793396,0.4972590506076813,0.1921231895685196,0.4383185936833157,7.164202117273398,0.5027409493923187,64
13,0.42792952060699463,0.41061317920684814,0.4971948564052582,0.19208230078220367,0.43827194843179695,7.165126506683361,0.5028051435947418,64
14,0.4278574585914612,0.4105442464351654,0.4971103370189667,0.19203616678714752,0.4382193135715809,7.166169712946977,0.5028896629810333,64
15,0.4277823567390442,0.4104722738265991,0.4970226585865021,0.1919841319322586,0.43815993875782233,7.167346653361157,0.5029773414134979,64
