image,H,W,n_tiles,tile_h,tile_w,n_total_used,tile_time,gd_time,total_time,composite_mse,composite_rmse,composite_psnr,composite_ssim,composite_dssim,composite_lpips,composite_n_gaussians,composite_bits_per_pixel,composite_compression_ratio,composite_storage_mb,composite_original_bits,composite_compressed_bits,composite_quantization,composite_bits_per_gaussian,composite_l1,composite_loss
kodim01.png,256,256,16,64,64,128,12.410455465316772,0.0,12.475964069366455,0.01453309040516615,0.12055326998233795,18.37642002682572,0.21988540887832642,0.7801145911216736,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09466073662042618,0.2317515075206757
kodim02.png,256,256,16,64,64,128,12.207003593444824,0.0,12.259671926498413,0.005282664205878973,0.07268194109201431,22.771469847566497,0.5861266851425171,0.4138733148574829,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.04757050797343254,0.12083106935024263
kodim03.png,256,256,16,64,64,128,13.729801654815674,0.0,13.785571575164795,0.009538242593407631,0.09766392409801483,20.20531631814373,0.5718596577644348,0.4281403422355652,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.06843679398298264,0.14037750363349916
kodim04.png,256,256,16,64,64,128,13.5759859085083,0.0,13.628490686416626,0.009855999611318111,0.09927738457918167,20.06299352703397,0.4656814634799957,0.5343185663223267,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.06993486732244492,0.16281160712242126
kodim05.png,256,256,16,64,64,128,13.304622411727905,0.0,13.354323387145996,0.026026800274848938,0.1613282412290573,15.845791943375016,0.14600105583667755,0.8539989590644836,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.12236905097961426,0.2686950325965881
kodim06.png,256,256,16,64,64,128,12.365352392196655,0.0,12.424159526824951,0.009255905635654926,0.0962076187133789,20.335810964734403,0.423493891954422,0.5765061378479004,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.06405424326658249,0.16654462218284607
kodim07.png,256,256,16,64,64,128,12.688329935073853,0.0,12.74165654182434,0.0144368140026927,0.12015329301357269,18.405286627439082,0.3722193241119385,0.6277806758880615,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09230801463127136,0.19940254688262937
kodim08.png,256,256,16,64,64,128,12.665551662445068,0.0,12.714900016784668,0.03521602973341942,0.1876593381166458,14.532596131763714,0.18264400959014893,0.8173559904098511,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.14689499139785767,0.2809871912002564
kodim09.png,256,256,16,64,64,128,12.77888298034668,0.0,12.828053951263428,0.011034217663109303,0.10504388809204102,19.5725844831054,0.5605090856552124,0.4394909143447876,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.0665726289153099,0.14115628600120544
kodim10.png,256,256,16,64,64,128,13.5815908908844,0.0,13.627555131912231,0.010253401473164558,0.10125908255577087,19.89132042472329,0.48783445358276367,0.5121655464172363,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.0655522570014,0.15487491488456728
