tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,8,8,7,24.442479698990446,25.046752525988953,64,64
1,0,64,64,128,8,8,7,20.82047491438975,21.090380951148852,64,64
2,0,128,64,192,8,8,7,22.11616923439245,23.288706713882377,64,64
3,0,192,64,256,8,8,7,16.942988686550283,17.961907153215538,64,64
4,64,0,128,64,8,8,7,20.956271565175143,22.712619353489526,64,64
5,64,64,128,128,8,8,7,16.196221373885674,16.85878621784628,64,64
6,64,128,128,192,8,8,7,16.12004189495697,16.020243454957004,64,64
7,64,192,128,256,8,8,7,15.714211057118012,16.070841288584305,64,64
8,128,0,192,64,8,8,7,21.244362570692527,22.818904242607438,64,64
9,128,64,192,128,8,8,7,18.661302159785045,18.692492423448627,64,64
10,128,128,192,192,8,8,7,16.701283678367602,16.753815397362704,64,64
11,128,192,192,256,8,8,7,15.60995334690938,15.435597261382508,64,64
12,192,0,256,64,8,8,7,19.439643216459537,19.832717168693424,64,64
13,192,64,256,128,8,8,7,19.477288781292955,19.57059193660318,64,64
14,192,128,256,192,8,8,7,20.23092009723579,20.076101603586693,64,64
15,192,192,256,256,8,8,7,15.709823374252817,16.197203952729144,64,64
