tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,8,8,7,26.092489020152666,29.682252134780526,64,64
1,0,64,64,128,8,8,7,27.07887741297428,29.683738001159075,64,64
2,0,128,64,192,8,8,7,19.256158715759828,20.360274210024386,64,64
3,0,192,64,256,8,8,7,22.22937843863314,27.353089056126162,64,64
4,64,0,128,64,8,8,7,19.782589822742324,19.448445524369333,64,64
5,64,64,128,128,8,8,7,23.395960184018733,24.57227298304155,64,64
6,64,128,128,192,8,8,7,14.71293836188037,16.02366587264256,64,64
7,64,192,128,256,8,8,7,27.042510970285836,26.936892062553316,64,64
8,128,0,192,64,8,8,7,13.683286290944693,13.158240768663067,64,64
9,128,64,192,128,8,8,7,15.082446561117376,15.365137206413507,64,64
10,128,128,192,192,8,8,7,16.89155771432126,17.385955322632437,64,64
11,128,192,192,256,8,8,7,15.61024984892007,16.23996834345822,64,64
12,192,0,256,64,8,8,7,16.55835032485343,17.1341701449127,64,64
13,192,64,256,128,8,8,7,22.019096293210467,21.942232806963577,64,64
14,192,128,256,192,8,8,7,26.826444792632437,27.669633535640166,64,64
15,192,192,256,256,8,8,7,25.506741405336882,25.736891902007017,64,64
