tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,8,8,7,19.982003007032827,21.854325593666427,64,64
1,0,64,64,128,8,8,7,16.398743243207804,17.166371841363347,64,64
2,0,128,64,192,8,8,7,24.239602189456466,24.877727758652675,64,64
3,0,192,64,256,8,8,7,21.86924505947644,21.916462700692513,64,64
4,64,0,128,64,8,8,7,20.106315121884116,21.771731935810266,64,64
5,64,64,128,128,8,8,7,15.679029807857631,17.361178929045515,64,64
6,64,128,128,192,8,8,7,16.27890201450094,16.53106816177212,64,64
7,64,192,128,256,8,8,7,18.75410334523442,21.008089610832265,64,64
8,128,0,192,64,8,8,7,20.797447274868933,21.617372473079325,64,64
9,128,64,192,128,8,8,7,19.50013258990517,19.831713805932328,64,64
10,128,128,192,192,8,8,7,19.2442569499864,19.78048803815845,64,64
11,128,192,192,256,8,8,7,24.583402325536703,24.765482635637753,64,64
12,192,0,256,64,8,8,7,21.158348575228935,23.605811324690293,64,64
13,192,64,256,128,8,8,7,22.20173801571853,22.617440080034463,64,64
14,192,128,256,192,8,8,7,22.2547648676088,23.114732139422372,64,64
15,192,192,256,256,8,8,7,21.867883097670394,22.98186580006185,64,64
