tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,8,8,7,14.99260239960514,14.666631541207732,64,64
1,0,64,64,128,8,8,7,13.372761051132807,13.667659730156283,64,64
2,0,128,64,192,8,8,7,12.965401717220521,13.256534707543048,64,64
3,0,192,64,256,8,8,7,19.48702664307143,19.583562358141556,64,64
4,64,0,128,64,8,8,7,16.195866766676037,15.746889416711408,64,64
5,64,64,128,128,8,8,7,13.221170609710924,13.384122937488765,64,64
6,64,128,128,192,8,8,7,13.749417385679962,13.55208727349149,64,64
7,64,192,128,256,8,8,7,15.029068382522917,15.533022594327917,64,64
8,128,0,192,64,8,8,7,15.780990013097291,17.051834248250447,64,64
9,128,64,192,128,8,8,7,17.164566129110376,16.84802772339951,64,64
10,128,128,192,192,8,8,7,17.66682307996925,17.68582791061233,64,64
11,128,192,192,256,8,8,7,18.839819020816982,18.742781428256905,64,64
12,192,0,256,64,8,8,7,19.438105476777313,19.796801985672523,64,64
13,192,64,256,128,8,8,7,17.289228318437814,17.121525509550768,64,64
14,192,128,256,192,8,8,7,16.90416151665304,16.907931129581137,64,64
15,192,192,256,256,8,8,7,18.47603739425358,18.121517208810143,64,64
