tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,8,8,7,17.18284149268819,18.398982575061144,64,64
1,0,64,64,128,8,8,7,16.868266949469913,16.92381000601808,64,64
2,0,128,64,192,8,8,7,20.276623230530166,21.148513273687257,64,64
3,0,192,64,256,8,8,7,16.230186970901016,17.829664749095727,64,64
4,64,0,128,64,8,8,7,20.18936298777422,20.75168446145545,64,64
5,64,64,128,128,8,8,7,13.934911958256116,14.701098963150407,64,64
6,64,128,128,192,8,8,7,17.40875423573216,18.510483911595653,64,64
7,64,192,128,256,8,8,7,15.503818851344102,17.687171123346243,64,64
8,128,0,192,64,8,8,7,16.568122946977166,17.11540511225687,64,64
9,128,64,192,128,8,8,7,14.864525013112326,14.947217913374434,64,64
10,128,128,192,192,8,8,7,22.445557658412646,24.01596082349565,64,64
11,128,192,192,256,8,8,7,15.104769161926013,16.189982268941694,64,64
12,192,0,256,64,8,8,7,16.52284694802402,17.553771568102004,64,64
13,192,64,256,128,8,8,7,20.493285242675125,20.586959569355855,64,64
14,192,128,256,192,8,8,7,23.238498108050077,22.955705541245834,64,64
15,192,192,256,256,8,8,7,13.911679087232729,15.396776753244804,64,64
